Name,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Matteo LEVANTESI,ITA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",HB,44.0,4.9,5.233,0.0,10.133
Matteo LEVANTESI,ITA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PB,9.0,5.9,8.233,0.0,14.133
Matteo LEVANTESI,ITA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",SR,17.0,4.7,8.333,0.0,13.033
Henry LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,15.0,5.1,7.65,0.1,12.65
Henry LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,26.0,2.5,8.15,0.0,10.65
Henry LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,19.0,3.7,8.6,0.0,12.3
Henry LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,21.0,4.1,7.15,0.0,11.25
Henry LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,22.0,3.6,8.6,0.0,12.2
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",FX,7.0,5.4,8.05,0.7,12.75
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,7.0,5.4,7.7,0.1,13.0
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,18.0,4.5,7.65,0.0,12.15
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,10.0,5.4,7.85,0.0,13.25
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",PH,2.0,6.4,7.5,0.0,13.9
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,2.0,6.5,8.1,0.0,14.6
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",SR,4.0,5.0,8.7,0.0,13.7
Jamie LEWIS,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,4.0,5.0,8.8,0.0,13.8
Ernestas LIASKINAS,LTU,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,109.0,4.5,6.2,0.0,10.7
Ernestas LIASKINAS,LTU,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,103.0,4.0,6.733,0.0,10.733
Ernestas LIASKINAS,LTU,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,102.0,4.8,7.833,0.0,12.633
Filip LIDBECK,SWE,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,83.0,5.7,7.3,0.3,12.7
Filip LIDBECK,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,9.0,5.7,8.3,0.1,13.9
Filip LIDBECK,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,23.0,5.2,9.033,0.0,14.233
Filip LIDBECK,SWE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT,23.0,4.0,9.033,0.0,13.033
Filip LIDBECK,SWE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",FX,12.0,5.7,7.566,0.0,13.266
Filip LIDBECK,SWE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT,14.0,5.2,9.2,0.0,14.4
Filip LIDBECK,SWE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",VT,14.0,4.0,9.1,0.0,13.1
Jun Yi Zac LIEW,SGP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,64.0,4.6,7.5,0.0,12.1
Jun Yi Zac LIEW,SGP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,75.0,3.4,6.8,0.0,10.2
Jun Yi Zac LIEW,SGP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,76.0,3.9,6.933,0.0,10.833
Jun Yi Zac LIEW,SGP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,61.0,4.2,7.366,0.0,11.566
Jun Yi Zac LIEW,SGP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,78.0,3.4,7.833,0.0,11.233
Jun Yi Zac LIEW,SGP,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,79.0,2.4,7.433,0.0,9.833
Guan LIN,TPE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,31.0,5.2,8.0,0.0,13.2
Guan LIN,TPE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,37.0,4.4,8.533,0.0,12.933
Guan LIN,TPE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,75.0,4.3,6.566,0.0,10.866
Guan LIN,TPE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,40.0,4.9,7.6,0.0,12.5
Guan LIN,TPE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,15.0,5.8,8.166,0.0,13.966
Guan LIN,TPE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,41.0,4.8,8.866,0.0,13.66
Guan Yi LIN,TPE,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,15.0,5.9,7.866,0.0,13.766
Guan Yi LIN,TPE,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",HB,45.0,2.9,4.866,0.0,7.766
Guan Yi LIN,TPE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",HB,14.0,4.4,8.1,0.0,12.5
Guan Yi LIN,TPE,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PB,17.0,5.1,8.266,0.0,13.366
Guan Yi LIN,TPE,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",SR,13.0,5.8,8.033,0.0,13.833
Guan Yi LIN,TPE,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",SR,14.0,5.9,8.166,0.0,14.066
Guan Yi LIN,TPE,2009-03-12 20:23:00,World Cup,final,"Baku, Azerbaijan",SR,5.0,5.9,8.333,0.0,14.233
Guan Yi LIN,TPE,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",SR,8.0,5.9,8.133,0.0,14.033
Cameron LISTER,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,29.0,3.5,7.85,0.0,11.35
Cameron LISTER,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,32.0,4.0,7.25,0.3,11.55
Yang LIU,CHN,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",SR,1.0,6.4,8.966,0.0,15.366
Yang LIU,CHN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",SR,1.0,6.4,8.933,0.0,15.333
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,22.0,5.0,8.033,0.0,13.033
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,105.0,5.0,7.233,0.0,12.233
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,6.0,4.8,8.633,0.0,13.433
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,17.0,4.8,8.433,0.0,13.233
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,15.0,5.1,8.5,0.0,13.6
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,84.0,4.8,7.8,0.0,12.6
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,21.0,5.4,6.4,0.0,11.8
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,25.0,5.3,8.033,0.0,13.333
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,59.0,4.2,8.866,0.0,13.066
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,24.0,4.2,7.633,0.0,11.833
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,14.0,4.8,9.1,0.0,13.9
Ilia LIUBIMOV,ISR,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,58.0,4.8,9.1,0.1,13.8
Ilia LIUBIMOV,ISR,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",HB,10.0,4.8,8.1,0.0,12.9
Ilia LIUBIMOV,ISR,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PH,11.0,5.5,7.4,0.0,12.9
Ilia LIUBIMOV,ISR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,39.0,5.0,7.7,0.0,12.7
Ilia LIUBIMOV,ISR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,53.0,4.5,6.85,0.0,11.35
Ilia LIUBIMOV,ISR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,23.0,5.1,8.6,0.0,13.7
Ilia LIUBIMOV,ISR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,11.0,5.8,7.65,0.0,13.45
Ilia LIUBIMOV,ISR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,53.0,4.0,7.65,0.0,11.65
Ilia LIUBIMOV,ISR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,38.0,4.8,8.75,0.0,13.55
Marco LODADIO,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,52.0,5.4,7.9,0.0,13.3
Marco LODADIO,ITA,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",SR,4.0,6.3,8.366,0.0,14.666
Marco LODADIO,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,7.0,6.3,8.333,0.0,14.633
Marco LODADIO,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,26.0,5.2,9.033,0.0,14.233
Marco LODADIO,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,19.0,5.3,8.35,0.0,13.65
Marco LODADIO,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",SR,2.0,6.3,8.2,0.0,14.5
Marco LODADIO,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,2.0,6.3,8.3,0.0,14.6
Marco LODADIO,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,19.0,5.2,9.05,0.0,14.25
Riley LOOS,USA,2009-03-12 20:23:00,World Cup,final,"Baku, Azerbaijan",FX,3.0,5.6,8.133,0.0,13.733
Riley LOOS,USA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",FX,5.0,5.6,8.166,0.0,13.766
Riley LOOS,USA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",HB,28.0,5.5,6.866,0.0,12.366
Riley LOOS,USA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PH,16.0,5.8,7.6,0.0,13.4
Riley LOOS,USA,2009-03-12 20:23:00,World Cup,final,"Baku, Azerbaijan",SR,8.0,5.7,8.3,0.0,14.0
Riley LOOS,USA,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",SR,6.0,5.7,8.4,0.0,14.1
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,4.0,4.9,8.2,0.0,13.1
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,10.0,4.9,7.9,0.0,12.8
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",HB,6.0,4.8,7.9,0.0,12.7
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",HB,8.0,4.5,6.6,0.0,11.1
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,4.0,4.8,7.85,0.0,12.65
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PB,11.0,4.5,8.25,0.0,12.75
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,14.0,4.5,8.2,0.0,12.7
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",PH,7.0,4.5,7.7,0.0,12.2
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,26.0,4.4,5.35,0.0,9.75
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",SR,9.0,5.3,6.55,0.0,11.85
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",SR,3.0,5.3,8.0,0.0,13.3
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,4.0,5.3,7.5,0.0,12.8
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT,12.0,5.2,8.15,0.0,13.35
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,24.0,5.2,7.75,0.1,12.85
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",VT,4.0,5.2,9.15,0.1,14.25
Jose LOPEZ,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,9.0,5.2,7.9,0.3,12.8
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,final,"Liverpool, England",FX,8.0,5.5,6.87,0.0,12.366
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,7.0,5.5,8.15,0.0,13.65
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,final,"Liverpool, England",HB,4.0,4.6,8.2,0.0,12.8
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,5.0,4.6,8.9,0.0,13.5
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,10.0,4.7,8.45,0.0,13.15
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,10.0,4.7,7.75,0.0,12.45
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,13.0,4.2,8.7,0.0,12.9
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,final,"Liverpool, England",VT,4.0,4.8,9.0,0.0,13.8
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,16.0,4.8,9.05,0.0,13.85
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,final,"Liverpool, England",VT,4.0,4.8,9.23,0.0,14.033
Cameron LYNN,GBR,2024-03-27 20:22:00,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,16.0,4.8,9.35,0.0,14.15
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",FX,8.0,5.4,7.3,0.0,12.7
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,8.0,5.7,7.3,0.0,13.0
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",HB,6.0,4.8,8.15,0.0,12.95
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,6.0,4.8,8.65,0.0,13.45
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",PB,6.0,5.3,7.55,0.0,12.85
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,7.0,5.3,8.2,0.0,13.5
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,25.0,4.7,4.85,0.0,9.55
Cameron LYNN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,10.0,4.5,8.65,0.0,13.15
Cameron LYNN,GBR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,46.0,5.7,6.8,0.1,12.4
Cameron LYNN,GBR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,48.0,4.3,7.3,0.0,11.6
Cameron LYNN,GBR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,47.0,5.3,7.05,0.0,12.35
Cameron LYNN,GBR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,35.0,5.1,7.05,0.0,12.15
Cameron LYNN,GBR,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,27.0,5.2,8.75,0.1,13.85
Man Hin Lee,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,13.0,4.8,7.0,0.0,11.8
Man Hin Lee,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",VT,6.0,4.8,9.0,0.0,13.8
Man Hin Lee,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT,8.0,4.8,8.35,0.0,13.15
Man Hin Lee,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT,8.0,4.0,9.2,0.0,13.2
Man Hin Lee,HKG,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",VT,6.0,4.0,9.2,0.0,13.2
Jamie Lewis,GBR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,21.0,4.5,6.4,0.0,10.9
Jamie Lewis,GBR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PB,23.0,5.4,7.45,0.0,12.85
Jamie Lewis,GBR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",PH,4.0,6.4,8.033,0.0,14.433
Jamie Lewis,GBR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,5.0,6.4,7.8,0.0,14.2
Jamie Lewis,GBR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",SR,9.0,5.0,8.5,0.0,13.5
Ilia Liubimov,ISR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,16.0,4.5,7.65,0.0,12.15
Ilia Liubimov,ISR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",PH,5.0,5.8,8.566,0.0,14.366
Ilia Liubimov,ISR,2008-06-11 20:23:00,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,8.0,5.7,8.1,0.0,13.8
Ilia Liubimov,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",HB,6.0,4.5,7.25,0.0,11.75
Ilia Liubimov,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",HB,7.0,4.8,7.8,0.0,12.6
Ilia Liubimov,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,7.0,5.7,6.8,0.0,12.5
Ilia Liubimov,ISR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",PH,6.0,5.7,7.0,0.0,12.7
Cameron Lynn,GBR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,14.0,5.4,6.45,0.1,11.75
Cameron Lynn,GBR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",HB,8.0,4.3,7.05,0.0,11.35
Cameron Lynn,GBR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",HB,6.0,4.8,8.05,0.0,12.85
Cameron Lynn,GBR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PB,10.0,5.3,7.75,0.0,13.05
Cameron Lynn,GBR,2001-06-04 20:23:00,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,14.0,4.9,5.25,0.0,10.15
Mario MACCHIATI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,46.0,5.5,8.166,0.3,13.366
Mario MACCHIATI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,25.0,4.9,8.266,0.0,13.166
Mario MACCHIATI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,21.0,5.8,8.166,0.0,13.966
Mario MACCHIATI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,9.0,5.5,8.633,0.0,14.133
Mario MACCHIATI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,30.0,5.2,9.1,0.1,14.2
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,36.0,5.7,7.7,0.4,13.0
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,27.0,4.9,8.05,0.0,12.95
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PB,1.0,5.5,9.033,0.0,14.533
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,5.0,5.5,9.0,0.0,14.5
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,15.0,5.7,7.35,0.0,13.05
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,18.0,4.7,8.75,0.0,13.45
Mario MACCHIATI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,43.0,5.2,7.95,0.1,13.05
Mario MACCHIATI,ITA,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",FX,14.0,5.5,7.733,0.1,13.133
Mario MACCHIATI,ITA,2027-04-30 20:23:00,World Cup,final,"Cairo, Egypt",PB,4.0,5.9,8.1,0.0,14.0
Mario MACCHIATI,ITA,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PB,2.0,5.5,8.533,0.0,14.033
Mario MACCHIATI,ITA,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PH,11.0,5.7,8.3,0.0,14.0
Carlo MACCHINI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",HB,2.0,6.3,7.9,0.0,14.2
Carlo MACCHINI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,1.0,6.1,8.133,0.0,14.233
Carlo MACCHINI,ITA,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,60.0,4.7,7.966,0.0,12.666
Carlo MACCHINI,ITA,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",HB,2.0,6.1,8.033,0.0,14.133
Carlo MACCHINI,ITA,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,1.0,6.2,8.033,0.0,14.233
Carlo MACCHINI,ITA,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,35.0,5.3,7.666,0.0,12.966
Koki MAEDA,JPN,2001-03-04 20:23:00,World Cup,final,"Doha, Qatar",PB,4.0,5.9,8.8,0.0,14.7
Koki MAEDA,JPN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PB,5.0,5.9,8.3,0.0,14.2
Koki MAEDA,JPN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PH,13.0,6.1,7.833,0.0,13.933
Koki MAEDA,JPN,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",SR,16.0,5.4,8.133,0.0,13.533
Brody MALONE,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",HB,6.0,5.3,7.366,0.0,12.666
Brody MALONE,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,3.0,5.7,8.65,0.0,14.35
Brody MALONE,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,5.0,5.8,8.05,0.0,13.85
Brody MALONE,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,7.0,5.6,8.5,0.0,14.1
Brody MALONE,USA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,13.0,5.2,9.55,0.0,14.75
Roman MAMENOV,KAZ,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,21.0,5.3,5.4,0.6,10.1
Roman MAMENOV,KAZ,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",HB,21.0,3.7,6.65,0.0,10.35
