Name,Country,Date,Gender,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Ian Lasic-Ellis,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",PH,0.0,5.5,8.15,0.0,13.65,13.65
Ian Lasic-Ellis,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",SR,0.0,5.1,8.55,0.0,13.65,13.65
Ian Lasic-Ellis,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",SR,0.0,5.1,8.75,0.0,13.85,13.85
Ian Lasic-Ellis,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",VT,0.0,5.2,8.65,0.1,13.75,13.750000000000002
Ian Lasic-Ellis,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",VT,0.0,5.2,9.05,0.0,14.25,14.25
Ian Lasic-Ellis,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,3.0,5.7,7.95,0.0,13.65,13.65
Ian Lasic-Ellis,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,6.0,4.9,8.4,0.0,13.3,13.3
Ian Lasic-Ellis,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,14.0,5.6,7.7,0.0,13.3,13.3
Ian Lasic-Ellis,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,7.0,4.9,8.6,0.0,13.5,13.5
Ian Lasic-Ellis,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,4.0,5.0,8.75,0.0,13.75,13.75
Ian Lasic-Ellis,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,25.0,4.8,9.05,0.3,13.55,13.55
Ian Lasic-Ellis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,7.0,5.7,7.9,0.0,13.6,13.600000000000001
Ian Lasic-Ellis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,14.0,5.7,7.0,0.0,12.7,12.7
Ian Lasic-Ellis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,5.0,6.0,8.5,0.0,14.5,14.5
Ian Lasic-Ellis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,9.0,5.7,7.7,0.0,13.4,13.4
Ian Lasic-Ellis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,7.0,5.1,8.85,0.0,13.95,13.95
Ian Lasic-Ellis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,5.2,8.5,0.0,13.7,13.7
Man Hin Lee,HKG,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,13.0,4.8,7.0,0.0,11.8,11.8
Man Hin Lee,HKG,2023-06-04,m,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",VT1,6.0,4.8,9.0,0.0,13.8,13.8
Man Hin Lee,HKG,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT1,8.0,4.8,8.35,0.0,13.15,13.149999999999999
Man Hin Lee,HKG,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",VT2,8.0,4.0,9.2,0.0,13.2,13.2
Man Hin Lee,HKG,2023-06-04,m,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",VT2,6.0,4.0,9.2,0.0,13.2,13.2
Jamie Lewis,GBR,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,21.0,4.5,6.4,0.0,10.9,10.9
Jamie Lewis,GBR,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PB,23.0,5.4,7.45,0.0,12.85,12.850000000000001
Jamie Lewis,GBR,2023-06-11,m,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",PH,4.0,6.4,8.033,0.0,14.433,14.433
Jamie Lewis,GBR,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,5.0,6.4,7.8,0.0,14.2,14.2
Jamie Lewis,GBR,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",SR,9.0,5.0,8.5,0.0,13.5,13.5
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",FX,0.0,4.8,6.95,0.0,11.75,11.75
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",FX,0.0,4.9,8.1,0.0,13.0,13.0
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",HB,0.0,4.2,8.9,0.0,13.1,13.100000000000001
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",HB,0.0,4.2,9.0,0.0,13.2,13.2
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",PB,0.0,4.7,8.45,0.0,13.15,13.149999999999999
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",PB,0.0,4.7,8.8,0.0,13.5,13.5
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",PH,0.0,4.8,7.95,0.0,12.75,12.75
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",PH,0.0,4.5,8.3,0.0,12.8,12.8
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",SR,0.0,4.2,8.25,0.0,12.45,12.45
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",SR,0.0,4.2,8.5,0.0,12.7,12.7
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",VT,0.0,4.8,8.65,0.0,13.45,13.45
Toby Liang,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",VT,0.0,4.8,8.75,0.0,13.55,13.55
Toby Liang,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,23.0,5.0,7.55,0.0,12.55,12.55
Toby Liang,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,7.0,4.6,8.65,0.0,13.25,13.25
Toby Liang,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,37.0,4.7,5.9,0.0,10.6,10.600000000000001
Toby Liang,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,12.0,4.1,8.9,0.0,13.0,13.0
Toby Liang,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,26.0,4.4,8.0,0.0,12.4,12.4
Toby Liang,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,17.0,4.8,9.3,0.1,14.0,14.000000000000002
Troy Lipis,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,19.0,6.0,6.45,0.0,12.45,12.45
Ilia Liubimov,ISR,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",HB,16.0,4.5,7.65,0.0,12.15,12.15
Ilia Liubimov,ISR,2023-06-11,m,2023 Osijek Challenge Cup,final,"Osijek, Croatia.",PH,5.0,5.8,8.566,0.0,14.366,14.366
Ilia Liubimov,ISR,2023-06-11,m,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",PH,8.0,5.7,8.1,0.0,13.8,13.8
Ilia Liubimov,ISR,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",HB,6.0,4.5,7.25,0.0,11.75,11.75
Ilia Liubimov,ISR,2023-06-04,m,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",HB,7.0,4.8,7.8,0.0,12.6,12.6
Ilia Liubimov,ISR,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,7.0,5.7,6.8,0.0,12.5,12.5
Ilia Liubimov,ISR,2023-06-04,m,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",PH,6.0,5.7,7.0,0.0,12.7,12.7
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",FX,0.0,5.7,8.15,0.0,13.85,13.850000000000001
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",FX,0.0,5.7,8.2,0.0,13.9,13.899999999999999
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",HB,0.0,5.2,7.3,0.0,12.5,12.5
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",HB,0.0,5.2,7.9,0.0,13.1,13.100000000000001
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",PB,0.0,5.5,7.4,0.0,12.9,12.9
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",PB,0.0,5.1,8.0,0.0,13.1,13.1
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",PH,0.0,5.6,6.75,0.0,12.35,12.35
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",PH,0.0,5.3,7.6,0.0,12.9,12.899999999999999
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",SR,0.0,5.7,8.65,0.0,14.35,14.350000000000001
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",SR,0.0,5.7,8.4,0.0,14.1,14.100000000000001
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,qual,"Tampa, FL",VT,0.0,5.6,9.25,0.0,14.85,14.85
Riley Loos,USA,2022-08-20,m,2022 U.S. Championships,final,"Tampa, FL",VT,0.0,5.6,8.5,0.0,14.1,14.1
Riley Loos,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,19.0,5.8,6.9,0.0,12.7,12.7
Riley Loos,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,24.0,4.8,7.5,0.0,12.3,12.3
Riley Loos,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,7.0,5.2,8.9,0.0,14.1,14.100000000000001
Riley Loos,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,6.0,5.3,8.3,0.0,13.6,13.600000000000001
Riley Loos,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,6.0,5.6,8.0,0.0,13.6,13.6
Riley Loos,USA,2022-02-27,m,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,5.0,5.6,8.55,0.0,14.15,14.15
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,6.0,7.95,0.0,13.95,13.95
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,6.0,7.8,0.0,13.8,13.8
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",HB,0.0,5.2,7.8,0.0,13.0,13.0
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",HB,0.0,5.2,7.8,0.0,13.0,13.0
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",PB,0.0,5.7,8.6,0.0,14.3,14.3
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",PB,0.0,5.1,8.95,0.0,14.05,14.049999999999999
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",PH,0.0,5.5,8.0,0.0,13.5,13.5
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",PH,0.0,5.6,7.7,0.0,13.3,13.3
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",SR,0.0,5.7,8.25,0.0,13.95,13.95
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",SR,0.0,5.7,8.4,0.0,14.1,14.100000000000001
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,5.6,8.7,0.0,14.3,14.299999999999999
Riley Loos,USA,2023-08-27,m,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,5.6,8.65,0.0,14.25,14.25
Riley Loos,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,16.0,5.7,7.3,0.1,12.9,12.9
Riley Loos,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,7.0,5.0,8.45,0.0,13.45,13.45
Riley Loos,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,18.0,4.9,8.45,0.0,13.35,13.35
Riley Loos,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,20.0,5.6,6.7,0.0,12.3,12.3
Riley Loos,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,6.0,5.7,8.2,0.0,13.9,13.899999999999999
Riley Loos,USA,2023-02-26,m,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,5.6,8.55,0.1,14.05,14.05
Cameron Lynn,GBR,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",FX,14.0,5.4,6.45,0.1,11.75,11.750000000000002
Cameron Lynn,GBR,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",HB,8.0,4.3,7.05,0.0,11.35,11.35
Cameron Lynn,GBR,2023-06-04,m,2023 Tel Aviv Challenge Cup,final,"Tel Aviv, Israel",HB,6.0,4.8,8.05,0.0,12.85,12.850000000000001
Cameron Lynn,GBR,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PB,10.0,5.3,7.75,0.0,13.05,13.05
Cameron Lynn,GBR,2023-06-04,m,2023 Tel Aviv Challenge Cup,qual,"Tel Aviv, Israel",PH,14.0,4.9,5.25,0.0,10.15,10.15
Mario MACCHIATI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",FX,46.0,5.5,8.166,0.3,13.366,13.366
Mario MACCHIATI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,25.0,4.9,8.266,0.0,13.166,13.166
Mario MACCHIATI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,21.0,5.8,8.166,0.0,13.966,13.966000000000001
Mario MACCHIATI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,9.0,5.5,8.633,0.0,14.133,14.133
Mario MACCHIATI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,30.0,5.2,9.1,0.1,14.2,14.200000000000001
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,36.0,5.7,7.7,0.4,13.0,13.0
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,27.0,4.9,8.05,0.0,12.95,12.950000000000001
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",PB,1.0,5.5,9.033,0.0,14.533,14.533
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,5.0,5.5,9.0,0.0,14.5,14.5
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,15.0,5.7,7.35,0.0,13.05,13.05
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,18.0,4.7,8.75,0.0,13.45,13.45
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,43.0,5.2,7.95,0.1,13.05,13.05
Mario MACCHIATI,ITA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,43.0,0.0,0.0,0.0,0.0,0.0
Mario MACCHIATI,ITA,2023-04-30,m,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",FX,14.0,5.5,7.733,0.1,13.133,13.133000000000001
Mario MACCHIATI,ITA,2023-04-30,m,FIG Apparatus World Cup 2023,final,"Cairo, Egypt",PB,4.0,5.9,8.1,0.0,14.0,14.0
Mario MACCHIATI,ITA,2023-04-30,m,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",PB,2.0,5.5,8.533,0.0,14.033,14.033
Mario MACCHIATI,ITA,2023-04-30,m,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",PH,11.0,5.7,8.3,0.0,14.0,14.0
Carlo MACCHINI,ITA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,15.0,6.1,7.966,0.0,14.066,14.065999999999999
Carlo MACCHINI,ITA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,34.0,5.2,8.033,0.0,13.233,13.233
Carlo MACCHINI,ITA,2023-04-16,m,2023 Senior European Championships,final,"Antalya, Turkey",HB,2.0,6.3,7.9,0.0,14.2,14.2
Carlo MACCHINI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,1.0,6.1,8.133,0.0,14.233,14.232999999999999
Carlo MACCHINI,ITA,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,60.0,4.7,7.966,0.0,12.666,12.666
Carlo MACCHINI,ITA,2023-02-26,m,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",HB,2.0,6.1,8.033,0.0,14.133,14.133
Carlo MACCHINI,ITA,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,1.0,6.2,8.033,0.0,14.233,14.233
Carlo MACCHINI,ITA,2023-02-26,m,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,35.0,5.3,7.666,0.0,12.966,12.966000000000001
Koki MAEDA,JPN,2023-03-04,m,FIG Apparatus World Cup 2023,final,"Doha, Qatar",PB,4.0,5.9,8.8,0.0,14.7,14.700000000000001
Koki MAEDA,JPN,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",PB,5.0,5.9,8.3,0.0,14.2,14.200000000000001
Koki MAEDA,JPN,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",PH,13.0,6.1,7.833,0.0,13.933,13.933
Koki MAEDA,JPN,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",SR,16.0,5.4,8.133,0.0,13.533,13.533
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,17.0,3.6,7.05,0.3,10.35,10.35
Igor MAGALHAES,CAY,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,36.0,3.5,6.7,0.0,10.2,10.2
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",HB,16.0,3.2,7.15,0.0,10.35,10.350000000000001
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PB,15.0,3.6,8.45,0.0,12.05,12.049999999999999
Igor MAGALHAES,CAY,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PB,34.0,3.6,7.6,0.0,11.2,11.2
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",PH,18.0,2.5,5.45,0.0,7.95,7.95
Igor MAGALHAES,CAY,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",PH,35.0,3.0,6.25,0.0,9.25,9.25
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",SR,18.0,1.9,5.45,3.3,4.05,4.05
Igor MAGALHAES,CAY,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",SR,30.0,3.3,7.6,0.0,10.9,10.899999999999999
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,14.0,4.0,8.9,0.0,12.9,12.9
Igor MAGALHAES,CAY,,m,BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT1,0.0,4.0,9.1,0.3,12.8,12.799999999999999
Igor MAGALHAES,CAY,2022-08-02,m,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",hb,31.0,3.2,8.05,0.0,11.25,11.25
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,8.0,5.7,8.433,0.0,14.133,14.133
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,84.0,5.9,6.966,0.1,12.766,12.766
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",HB,1.0,6.3,8.2,0.0,14.5,14.5
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",HB,1.0,6.3,8.5,0.0,14.8,14.8
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,5.0,6.3,8.133,0.0,14.433,14.433
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PB,10.0,6.0,8.366,0.0,14.366,14.366
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,36.0,5.7,8.266,0.0,13.966,13.966000000000001
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",PH,4.0,5.8,7.966,0.0,13.766,13.766
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,27.0,5.7,7.733,0.0,13.433,13.433
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",SR,8.0,5.6,8.066,0.0,13.666,13.666
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,23.0,5.9,7.8,0.0,13.7,13.7
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,6.0,5.2,9.3,0.0,14.5,14.5
Brody MALONE,USA,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,27.0,5.2,9.133,0.0,14.333,14.332999999999998
Brody MALONE,USA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",HB,6.0,5.3,7.366,0.0,12.666,12.666
Brody MALONE,USA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,3.0,5.7,8.65,0.0,14.35,14.350000000000001
Brody MALONE,USA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,5.0,5.8,8.05,0.0,13.85,13.850000000000001
Brody MALONE,USA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,7.0,5.6,8.5,0.0,14.1,14.1
Brody MALONE,USA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,13.0,5.2,9.55,0.0,14.75,14.75
Brody MALONE,USA,2023-03-19,m,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,13.0,0.0,0.0,0.0,0.0,0.0
Roman MAMENOV,KAZ,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,21.0,5.3,5.4,0.6,10.1,10.1
Roman MAMENOV,KAZ,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",HB,21.0,3.7,6.65,0.0,10.35,10.350000000000001
Roman MAMENOV,KAZ,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PB,9.0,4.9,8.65,0.0,13.55,13.55
Roman MAMENOV,KAZ,2023-05-28,m,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",SR,13.0,4.3,8.45,0.0,12.75,12.75
Jea MARACHA,WAL,,m,BIRMINGHAM 2022 Commonwealth Games,AAqual,"Birmingham, England",VT1,0.0,4.2,8.75,0.0,12.95,12.95
Razvan Denis MARC,ROU,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,42.0,5.6,7.9,0.0,13.5,13.5
Razvan Denis MARC,ROU,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,62.0,4.8,8.166,0.0,12.966,12.966000000000001
Razvan Denis MARC,ROU,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,67.0,5.2,8.3,0.0,13.5,13.5
Razvan Denis MARC,ROU,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,115.0,4.3,6.833,0.0,11.133,11.133
Razvan Denis MARC,ROU,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,50.0,5.3,7.9,0.0,13.2,13.2
Razvan Denis MARC,ROU,2022-11-06,m,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,132.0,4.8,7.7,0.3,12.2,12.2
Razvan Denis MARC,ROU,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",FX,68.0,5.4,7.433,0.0,12.833,12.833
Razvan Denis MARC,ROU,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",HB,26.0,4.9,8.5,0.0,13.4,13.4
Razvan Denis MARC,ROU,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PB,34.0,5.2,8.5,0.0,13.7,13.7
Razvan Denis MARC,ROU,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",PH,64.0,4.3,8.1,0.0,12.4,12.399999999999999
Razvan Denis MARC,ROU,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",SR,13.0,5.3,8.666,0.0,13.966,13.966000000000001
Razvan Denis MARC,ROU,2022-08-21,m,2022 Senior European Championships,qual,"Munich, Germany",VT1,44.0,4.8,9.2,0.0,14.0,14.0
Razvan Denis MARC,ROU,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",HB,104.0,4.6,7.0,0.0,11.6,11.6
Razvan Denis MARC,ROU,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PB,52.0,5.2,8.0,0.0,13.2,13.2
Razvan Denis MARC,ROU,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",PH,105.0,3.5,7.966,0.0,11.466,11.466000000000001
Razvan Denis MARC,ROU,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",SR,93.0,5.4,7.2,0.0,12.6,12.600000000000001
Razvan Denis MARC,ROU,2023-04-16,m,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,43.0,4.8,9.166,0.0,13.966,13.966000000000001
Razvan Denis MARC,ROU,2023-03-04,m,FIG Apparatus World Cup 2023,qual,"Doha, Qatar",FX,28.0,5.6,7.1,0.2,12.5,12.5
