Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Cassandra LEE,w,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,5.0,5.0,7.9,0.0,12.9,12.9
Cassandra LEE,w,CAN,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,2.0,5.0,8.0,0.0,13.0,13.0
Dayeong LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,103.0,4.5,6.466,0.0,10.966,10.966000000000001
Dayeong LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,141.0,4.5,5.633,0.1,10.033,10.033
Dayeong LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,75.0,4.9,7.333,0.0,12.233,12.233
Dayeong LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,100.0,4.2,8.6,0.3,12.5,12.5
Dayeong LEE,w,KOR,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,16.0,4.7,6.233,0.0,10.933,10.933
Dayeong LEE,w,KOR,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,6.0,4.9,7.333,0.0,12.233,12.233
Dayeong LEE,w,KOR,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,7.0,5.0,7.533,0.0,12.533,12.533000000000001
Dayeong LEE,w,KOR,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,3.0,4.2,8.8,0.0,13.0,13.0
Dayeong LEE,w,KOR,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",BB,6.0,4.7,7.7,0.0,12.4,12.4
Dayeong LEE,w,KOR,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,7.0,4.7,8.066,0.0,12.766,12.766000000000002
Dayeong LEE,w,KOR,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",FX,6.0,4.9,7.466,0.0,12.36,12.366
Dayeong LEE,w,KOR,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,10.0,5.0,7.7,0.3,12.4,12.399999999999999
Dayeong LEE,w,KOR,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,25.0,4.9,6.5,0.0,11.4,11.4
Dayeong LEE,w,KOR,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,12.0,4.2,8.833,0.0,13.03,13.033000000000001
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,9.0,5.2,7.566,0.0,12.766,12.766
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,25.0,5.2,7.533,0.0,12.733,12.733
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,20.0,5.1,7.5,0.0,12.6,12.6
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,27.0,5.2,7.9,0.0,13.1,13.100000000000001
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,17.0,6.3,6.766,0.0,13.066,13.065999999999999
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,38.0,6.1,7.1,0.0,13.2,13.2
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,24.0,4.2,8.7,0.0,12.9,12.899999999999999
Yunseo LEE,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,75.0,4.2,8.6,0.0,12.8,12.8
Madelen LEITNER,w,NOR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,84.0,4.0,7.4,0.1,11.3,11.3
Milca LEON,w,VEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,137.0,4.6,5.066,0.0,9.666,9.666
Milca LEON,w,VEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,113.0,4.2,7.6,0.1,11.7,11.700000000000001
Milca LEON,w,VEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,90.0,4.9,6.866,0.0,11.766,11.766
Milca LEON,w,VEN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,117.0,3.6,8.6,0.0,12.2,12.2
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,11.0,4.5,6.65,0.0,11.15,11.15
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,8.0,3.8,4.65,0.0,8.45,8.45
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,4.0,4.5,7.5,0.0,12.0,12.0
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,14.0,4.2,6.85,0.1,10.95,10.950000000000001
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,25.0,4.2,6.95,0.0,11.15,11.15
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,8.0,4.6,7.3,0.0,11.9,11.899999999999999
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,7.0,4.6,7.4,0.0,12.0,12.0
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,6.0,4.6,7.9,0.0,12.5,12.5
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,14.0,3.6,8.45,0.0,12.05,12.049999999999999
Milca LEON,w,VEN,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,21.0,3.6,8.8,0.0,12.4,12.4
Lucy LEWIS,w,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",UB,8.0,5.0,5.65,0.0,10.65,10.65
Lucy LEWIS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,8.0,5.1,7.5,0.0,12.6,12.6
Lucy LEWIS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,14.0,4.6,7.3,0.0,11.9,11.899999999999999
Lucy LEWIS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,18.0,4.3,7.45,0.1,11.65,11.65
Lucy LEWIS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,23.0,5.0,6.45,0.0,11.45,11.45
Kaitlyn LIM,w,SGP,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,21.0,4.5,6.9,0.0,11.4,11.4
Kaitlyn LIM,w,SGP,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,28.0,4.1,6.95,0.0,11.05,11.05
Yi LIN,w,TPE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,15.0,5.3,6.566,0.0,11.866,11.866
Yi LIN,w,TPE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,34.0,4.2,7.033,0.1,11.133,11.133000000000001
Yi LIN,w,TPE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,24.0,4.1,7.433,0.0,11.533,11.533
Yi LIN,w,TPE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,20.0,4.2,8.566,0.0,12.76,12.766000000000002
Yi LIN,w,TPE,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT2,12.0,3.4,8.566,0.0,11.966,11.966000000000001
Dixie LINDSAY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,50.0,3.6,6.25,0.0,9.85,9.85
Dixie LINDSAY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,29.0,4.3,7.35,0.0,11.65,11.649999999999999
Dixie LINDSAY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,33.0,3.1,7.65,0.0,10.75,10.75
Dixie LINDSAY,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,38.0,3.6,8.75,0.0,12.35,12.35
Maia LLACER,w,ESP,2023-05-28,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",UB,5.0,5.4,7.2,0.0,12.6,12.600000000000001
Maia LLACER SIRERA,w,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,98.0,4.3,7.7,0.0,12.0,12.0
Maia LLACER SIRERA,w,ESP,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,105.0,4.9,6.166,0.0,11.066,11.066
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,14.0,4.5,6.666,0.0,11.166,11.166
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,5.0,4.7,7.833,0.0,12.533,12.533000000000001
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,5.0,5.4,7.5,0.0,12.9,12.9
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,7.0,4.2,8.766,0.0,12.966,12.966000000000001
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,12.0,4.5,7.8,0.0,12.3,12.3
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",FX,8.0,4.6,7.133,0.1,11.63,11.633000000000001
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,8.0,4.7,7.833,0.0,12.533,12.533000000000001
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",UB,5.0,5.4,7.466,0.0,12.866,12.866
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,10.0,5.4,7.4,0.0,12.8,12.8
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,9.0,4.2,8.866,0.0,13.06,13.065999999999999
Maia LLACER SIRERA,w,ESP,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT2,11.0,3.4,8.566,0.0,11.966,11.966000000000001
Maia LLACER SIRERA,w,ESP,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,26.0,5.4,7.533,0.0,12.933,12.933
Maia LLACER SIRERA,w,ESP,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,60.0,4.2,8.6,0.0,12.8,12.8
Maia LLACER SIRERA,w,ESP,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,27.0,4.6,5.533,0.0,10.133,10.133
Maia LLACER SIRERA,w,ESP,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",UB,7.0,5.4,7.0,0.0,12.4,12.4
Maisie LLOYD JONES,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,64.0,3.5,4.6,0.0,8.1,8.1
Maisie LLOYD JONES,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,45.0,4.0,6.95,0.0,10.95,10.95
Maisie LLOYD JONES,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,26.0,2.7,8.35,0.0,11.05,11.05
Maisie LLOYD JONES,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,31.0,3.6,9.05,0.0,12.65,12.65
Caitlin LOCHHEAD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,33.0,4.4,6.4,0.0,10.8,10.8
Caitlin LOCHHEAD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,31.0,4.5,7.15,0.0,11.65,11.65
Caitlin LOCHHEAD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,58.0,3.0,5.85,0.0,8.85,8.85
Caitlin LOCHHEAD,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,41.0,3.4,8.7,0.0,12.1,12.1
Anna LOCMELE,w,LAT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,114.0,4.4,4.6,0.0,9.0,9.0
Anna LOCMELE,w,LAT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,114.0,3.4,6.166,0.1,9.466,9.466000000000001
Anna LOCMELE,w,LAT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,118.0,1.8,4.2,0.0,6.0,6.0
Anna LOCMELE,w,LAT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,91.0,3.4,8.433,0.0,11.833,11.833
Sara LOIKAS,w,FIN,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",BB,18.0,4.6,7.033,0.0,11.633,11.633
Sara LOIKAS,w,FIN,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",FX,22.0,3.9,5.733,0.0,9.633,9.633
Sara LOIKAS,w,FIN,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",UB,19.0,5.0,4.966,0.0,9.966,9.966000000000001
Sara LOIKAS,w,FIN,2023-05-28,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",VT1,14.0,3.4,8.566,0.0,11.966,11.966000000000001
Sara Sofia LOIKAS,w,FIN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,17.0,4.6,7.166,0.0,11.766,11.766
Sara Sofia LOIKAS,w,FIN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,33.0,3.9,7.3,0.0,11.2,11.2
Sara Sofia LOIKAS,w,FIN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,36.0,4.6,5.633,0.0,10.233,10.233
Sara Sofia LOIKAS,w,FIN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,36.0,3.4,8.533,0.0,11.93,11.933
Louise LOPEZ,w,MEX,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",BB,27.0,4.5,5.8,0.0,10.3,10.3
Louise LOPEZ,w,MEX,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",FX,21.0,4.2,7.2,0.0,11.4,11.4
Noemie LOUON,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,13.0,4.8,8.133,0.0,12.933,12.933
Noemie LOUON,w,BEL,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",BB,10.0,4.8,8.033,0.0,12.833,12.832999999999998
Noemie LOUON,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,0.0,0.0,0.0,0.0,0.0,0.0
Noemie LOUON,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,24.0,4.9,8.033,0.0,12.933,12.933
Noemie LOUON,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,57.0,4.2,8.5,0.0,12.7,12.7
Cassandra LOUSTALOT,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,32.0,5.4,7.133,0.0,12.533,12.533000000000001
Cassandra LOUSTALOT,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,51.0,4.8,7.833,0.0,12.633,12.633
Cassandra LOUSTALOT,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,102.0,3.8,8.666,0.0,12.466,12.466000000000001
Cassandra LOUSTALOT,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,15.0,5.1,6.05,0.0,11.15,11.149999999999999
Cassandra LOUSTALOT,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,4.0,5.0,8.0,0.1,12.9,12.9
Cassandra LOUSTALOT,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,18.0,4.0,8.65,0.0,12.65,12.65
Malva LUNDQVIST WINGREN,w,SWE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,105.0,4.1,7.733,0.0,11.833,11.832999999999998
Malva LUNDQVIST WINGREN,w,SWE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,109.0,3.8,8.533,0.0,12.333,12.332999999999998
Huan LUO,w,CHN,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,2.0,5.9,8.133,0.0,14.033,14.033
Huan LUO,w,CHN,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,4.0,5.0,7.866,0.0,12.866,12.866
Huan LUO,w,CHN,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,1.0,6.1,7.833,0.0,13.933,13.933
Huan LUO,w,CHN,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,8.0,4.2,8.733,0.0,12.933,12.933
Huan LUO,w,CHN,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",BB,2.0,5.9,8.066,0.0,13.96,13.966000000000001
Huan LUO,w,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,3.0,5.7,8.0,0.0,13.7,13.7
Huan LUO,w,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,7.0,5.0,7.666,0.0,12.666,12.666
Huan LUO,w,CHN,2023-08-05,2023 FISU World University Games,final,"Chengdu, China",UB,3.0,6.0,7.0,0.0,13.0,13.0
Huan LUO,w,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,2.0,6.1,8.1,0.0,14.2,14.2
Huan LUO,w,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,5.0,4.2,9.0,0.0,13.2,13.2
Rui LUO,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,109.0,5.5,5.366,0.1,10.766,10.766
Rui LUO,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,6.0,6.1,7.7,0.0,13.8,13.8
Rui LUO,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,1.0,6.4,8.5,0.0,14.9,14.9
Sunisa Lee,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,6.0,7.65,0.0,13.65,13.65
Sunisa Lee,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.8,8.4,0.0,14.2,14.2
Sunisa Lee,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.2,9.15,0.0,13.35,13.350000000000001
Sunisa Lee,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.2,9.2,0.0,13.4,13.399999999999999
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,4.9,8.15,0.0,13.05,13.05
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.0,7.25,0.0,12.25,12.25
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,4.6,7.5,0.0,12.1,12.1
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,4.6,7.35,0.1,11.85,11.85
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.4,8.5,0.0,13.9,13.9
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.7,7.0,0.3,12.4,12.399999999999999
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.2,8.95,0.0,13.15,13.149999999999999
Myli Lew,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.2,9.0,0.0,13.2,13.2
Myli Lew,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,3.0,5.9,7.75,0.0,13.65,13.65
Myli Lew,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,8.75,0.0,12.95,12.95
Ana Luiza Lima,w,None,2023-06-11,2023 Osijek Challenge Cup,qual,"Osijek, Croatia.",BB,22.0,5.1,5.7,0.0,10.8,10.8
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.5,7.85,0.1,13.25,13.25
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.4,7.65,0.1,12.95,12.950000000000001
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,6.1,8.25,0.0,14.35,14.35
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,6.1,8.05,0.1,14.05,14.05
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.3,7.5,0.5,12.3,12.3
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.0,5.9,1.0,9.9,9.9
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,5.0,9.1,0.0,14.1,14.1
Kaliya Lincoln,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,5.0,8.9,0.0,13.9,13.9
Kaliya Lincoln,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,22.0,5.3,5.8,0.1,11.0,11.0
Kaliya Lincoln,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,1.0,5.3,8.3,0.0,13.6,13.600000000000001
Kaliya Lincoln,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,10.0,5.3,7.65,0.0,12.95,12.95
Kaliya Lincoln,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,9.3,0.0,13.5,13.5
Lauren Little,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,14.0,5.0,7.4,0.0,12.4,12.4
Lauren Little,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,3.0,5.5,7.95,0.0,13.45,13.45
Lauren Little,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,0.0,4.2,8.65,0.0,12.85,12.850000000000001
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,0.0,5.4,6.95,0.0,12.35,12.350000000000001
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,0.0,5.3,7.5,0.0,12.8,12.8
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,0.0,5.4,7.4,0.1,12.7,12.700000000000001
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,0.0,5.4,7.65,0.0,13.05,13.05
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,0.0,5.0,7.9,0.0,12.9,12.9
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,0.0,5.0,8.15,0.0,13.15,13.15
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,0.0,4.6,9.15,0.0,13.75,13.75
Eveylynn Lowe,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,0.0,4.6,9.2,0.0,13.8,13.799999999999999
Eveylynn Lowe,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,13.0,5.3,6.65,0.0,11.95,11.95
Eveylynn Lowe,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,9.0,5.4,7.6,0.1,12.9,12.9
Eveylynn Lowe,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,25.0,4.8,6.6,0.0,11.4,11.399999999999999
Eveylynn Lowe,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,8.9,0.0,13.1,13.100000000000001
Sira MACIAS,w,ARG,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,96.0,4.5,7.533,0.0,12.033,12.033000000000001
Sira MACIAS,w,ARG,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,58.0,5.0,7.733,0.0,12.733,12.733
Sira MACIAS,w,ARG,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,80.0,4.2,8.566,0.0,12.766,12.766000000000002
Jasmin MADER,w,AUT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,88.0,4.6,6.633,0.0,11.233,11.233
Jasmin MADER,w,AUT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,36.0,4.7,8.2,0.0,12.9,12.899999999999999
Jasmin MADER,w,AUT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,72.0,4.6,7.733,0.0,12.333,12.332999999999998
Jasmin MADER,w,AUT,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,75.0,4.2,8.6,0.0,12.8,12.8
Jasmin MADER,w,AUT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,47.0,4.4,7.466,0.0,11.866,11.866
Jasmin MADER,w,AUT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,36.0,4.7,8.033,0.3,12.433,12.433
Jasmin MADER,w,AUT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,48.0,4.5,7.566,0.0,12.066,12.065999999999999
Jasmin MADER,w,AUT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,71.0,4.2,8.233,0.1,12.333,12.333
Jasmin MADER,w,AUT,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",UB,13.0,4.5,7.6,0.0,12.1,12.1
Julie MADSOE,w,NOR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,60.0,5.1,6.466,0.0,11.566,11.565999999999999
Julie MADSOE,w,NOR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,93.0,4.6,6.533,0.0,11.133,11.133
