Rank,D_Score,E_Score,Penalty,Score,Apparatus_code,Country_code,Name_code
87.0,4.8,8.766,0.1,13.466,5,71,522
68.0,7.766,4.2,0.0,11.966,0,71,522
73.0,7.566,3.0,0.0,10.566,1,71,522
49.0,7.966,4.6,0.0,12.566,2,71,522
74.0,5.533,5.3,0.0,10.833,3,71,522
58.0,8.533,3.8,0.0,12.333,4,71,522
53.0,8.666,4.8,0.0,13.466,5,71,522
16.0,5.0,7.65,0.1,12.55,0,10,452
16.0,4.3,7.95,0.0,12.25,1,10,452
25.0,4.3,7.65,0.0,11.95,2,10,452
31.0,4.1,2.55,0.0,6.65,3,10,452
26.0,3.2,8.4,0.0,11.6,4,10,452
10.0,5.7,7.95,0.0,13.65,0,7,484
34.0,4.0,5.2,0.0,9.2,3,7,484
21.0,4.4,8.45,0.0,12.85,2,71,523
14.0,5.7,7.5,0.0,13.2,3,71,523
81.0,5.4,7.2,0.0,12.6,0,76,422
33.0,5.0,8.333,0.0,13.333,1,76,422
61.0,6.0,7.0,0.0,13.0,2,76,422
86.0,5.5,6.233,0.0,11.733,3,76,422
77.0,4.4,8.333,0.0,12.733,4,76,422
16.0,5.2,9.266,0.0,14.466,5,76,422
43.0,8.0,5.0,0.0,13.0,0,26,408
51.0,8.5,3.9,0.0,12.4,1,26,408
60.0,7.833,4.5,0.0,12.333,2,26,408
63.0,7.533,3.9,0.0,11.433,3,26,408
68.0,8.0,4.0,0.0,12.0,4,26,408
50.0,9.133,4.4,0.0,13.53,5,26,408
18.0,9.033,4.0,0.0,13.033,5,26,408
5.0,8.066,5.9,0.4,13.56,0,45,122
8.0,8.4,5.9,0.3,14.0,0,45,122
64.0,7.4,4.6,0.3,11.7,1,45,122
47.0,7.333,5.4,0.0,12.733,2,45,122
27.0,8.6,4.8,0.0,13.4,4,45,122
18.0,9.0,5.2,0.0,14.2,5,45,122
5.0,5.9,7.9,0.0,13.8,0,45,122
7.0,5.9,8.166,0.1,13.966,0,45,122
29.0,4.3,8.3,0.0,12.6,4,45,122
37.0,5.2,7.833,0.3,12.733,5,45,122
37.0,5.2,7.666,0.3,12.566,5,45,122
11.0,5.9,7.5,0.1,13.3,0,45,122
26.0,4.3,8.4,0.0,12.7,4,45,122
28.0,5.2,7.666,0.0,12.866,5,45,122
28.0,4.0,9.366,0.0,13.366,5,45,122
34.0,7.966,5.2,0.0,13.166,0,41,476
21.0,8.266,5.2,0.0,13.466,1,41,476
19.0,7.933,5.8,0.0,13.733,2,41,476
64.0,6.566,4.8,0.0,11.366,3,41,476
31.0,9.033,4.8,0.0,13.83,5,41,476
10.0,5.1,7.75,0.0,12.85,0,22,291
25.0,5.1,6.8,0.3,11.6,0,22,291
7.0,5.0,7.55,0.0,12.55,1,22,291
6.0,4.7,7.2,0.0,11.9,1,22,291
3.0,4.9,7.9,0.0,12.8,1,22,291
13.0,5.1,7.4,0.0,12.5,2,22,291
15.0,5.1,7.6,0.0,12.7,2,22,291
13.0,3.3,7.4,0.0,10.7,3,22,291
28.0,3.3,6.1,0.0,9.4,3,22,291
3.0,4.8,7.7,0.0,12.5,4,22,291
17.0,4.8,7.2,0.0,12.0,4,22,291
6.0,4.8,9.0,0.1,13.7,5,22,291
21.0,4.8,8.45,0.3,12.95,5,22,291
10.0,5.2,7.7,0.3,12.6,5,22,291
53.0,5.6,7.633,0.0,13.233,0,11,128
23.0,5.2,9.066,0.0,14.266,5,11,128
1.0,8.566,5.8,0.0,14.36,0,11,128
2.0,8.0,5.8,0.3,13.5,0,11,128
6.0,8.533,4.7,0.0,13.233,1,11,128
7.0,8.55,4.6,0.0,13.15,1,11,128
23.0,5.55,4.9,0.0,10.45,3,11,128
29.0,5.6,7.966,0.0,13.566,0,11,271
84.0,4.4,7.833,0.0,12.233,1,11,271
104.0,4.6,7.266,0.0,11.866,2,11,271
91.0,4.6,7.2,0.0,11.8,3,11,271
72.0,4.6,8.3,0.0,12.9,4,11,271
51.0,5.2,9.0,0.3,13.9,5,11,271
16.0,6.25,5.7,0.1,11.85,0,11,271
15.0,7.0,5.4,0.0,12.4,3,11,271
30.0,3.1,7.05,0.0,10.15,1,16,21
26.0,3.5,8.1,0.0,11.6,2,16,21
29.0,3.3,5.1,0.0,8.4,3,16,21
30.0,3.3,7.25,0.0,10.55,4,16,21
11.0,5.2,7.65,0.0,12.85,0,63,36
9.0,5.2,7.65,0.0,12.85,0,63,36
8.0,4.9,7.45,0.0,12.35,1,63,36
3.0,4.9,7.95,0.0,12.85,1,63,36
5.0,4.9,7.65,0.0,12.55,1,63,36
7.0,5.3,8.05,0.0,13.35,2,63,36
20.0,5.3,7.05,0.0,12.35,2,63,36
15.0,4.1,6.25,0.0,10.35,3,63,36
5.0,4.4,7.6,0.0,12.0,3,63,36
2.0,4.7,8.3,0.0,13.0,3,63,36
12.0,4.3,7.3,0.0,11.6,4,63,36
13.0,4.3,7.9,0.0,12.2,4,63,36
10.0,4.8,8.7,0.0,13.5,5,63,36
18.0,4.8,8.45,0.0,13.25,5,63,36
12.0,5.5,7.25,0.0,12.75,0,63,401
18.0,4.4,7.4,0.0,11.8,4,63,401
15.0,4.8,8.75,0.0,13.55,5,63,401
1.0,6.2,8.933,0.0,15.133,4,33,132
1.0,6.2,8.9,0.0,15.1,4,33,132
3.0,6.3,8.433,0.0,14.733,4,33,132
4.0,6.3,8.433,0.0,14.733,4,33,132
1.0,6.3,8.666,0.0,14.966,4,33,132
1.0,6.2,8.533,0.0,14.733,4,33,132
80.0,5.8,6.1,0.0,11.9,3,0,340
8.0,5.8,7.466,0.0,13.266,3,0,340
3.0,6.2,8.3,0.0,14.5,3,0,340
1.0,8.5,6.3,0.0,14.8,3,0,340
1.0,8.2,6.3,0.0,14.5,3,0,340
4.0,6.2,8.5,0.0,14.7,3,0,340
7.0,6.2,8.4,0.0,14.6,3,0,340
53.0,5.2,7.933,0.0,13.133,0,70,322
9.0,5.6,8.233,0.0,13.833,1,70,322
23.0,5.1,7.366,0.0,12.466,1,70,322
35.0,6.1,7.6,0.0,13.7,2,70,322
20.0,5.7,7.633,0.0,13.333,2,70,322
62.0,4.4,8.1,0.0,12.5,3,70,322
52.0,4.8,8.266,0.0,13.066,4,70,322
21.0,4.8,8.3,0.0,13.1,4,70,322
70.0,4.8,9.066,0.3,13.566,5,70,322
69.0,6.6,5.2,0.1,11.7,0,70,322
76.0,6.233,4.2,0.3,10.133,1,70,322
29.0,7.533,5.8,0.0,13.333,2,70,322
49.0,8.233,4.4,0.0,12.633,4,70,322
35.0,8.966,4.8,0.0,13.76,5,70,322
14.0,5.4,8.466,0.1,13.766,0,27,337
13.0,5.6,7.766,0.0,13.366,1,27,337
13.0,6.1,8.1,0.0,14.2,2,27,337
15.0,5.5,8.366,0.0,13.866,4,27,337
21.0,5.4,8.25,0.1,13.55,0,27,337
5.0,5.6,7.7,0.0,13.3,1,27,337
13.0,5.6,8.0,0.0,13.6,1,27,337
13.0,6.1,8.1,0.0,14.2,2,27,337
4.0,5.5,8.066,0.0,13.566,4,27,337
9.0,5.5,8.5,0.0,14.0,4,27,337
6.0,5.6,7.766,0.0,13.366,1,27,337
8.0,5.6,7.833,0.0,13.433,1,27,337
32.0,5.1,6.866,0.0,11.966,2,27,337
30.0,5.0,7.4,0.0,12.4,4,27,337
99.0,4.4,7.3,0.0,11.7,0,19,474
100.0,3.6,7.6,0.0,11.2,2,19,474
16.0,5.9,8.033,0.0,13.933,4,19,474
93.0,4.0,9.033,0.1,12.933,5,19,474
8.0,6.0,8.233,0.0,14.233,4,19,474
8.0,5.9,8.566,0.0,14.466,4,19,474
9.0,5.9,8.233,0.0,14.133,4,19,474
12.0,6.0,8.033,0.0,14.033,0,25,235
10.0,5.6,8.833,0.1,14.333,0,25,235
3.0,5.8,8.2,0.0,14.0,1,25,235
5.0,5.9,8.1,0.0,14.0,1,25,235
15.0,5.4,7.766,0.0,13.166,1,25,235
27.0,5.7,8.233,0.0,13.933,2,25,235
22.0,5.4,8.166,0.0,13.566,3,25,235
22.0,5.4,6.8,0.0,12.2,3,25,235
32.0,5.0,8.433,0.0,13.433,4,25,235
18.0,5.0,8.166,0.0,13.166,4,25,235
8.0,5.6,9.166,0.0,14.766,5,25,235
10.0,5.6,8.833,0.1,14.333,5,25,235
10.0,4.8,9.166,0.0,13.966,5,25,235
10.0,5.7,7.7,0.0,13.4,0,25,235
18.0,5.7,6.633,0.0,12.333,1,25,235
17.0,5.2,8.466,0.0,13.666,5,25,235
17.0,4.8,8.933,0.0,13.733,5,25,235
74.0,5.0,7.7,0.0,12.7,0,47,437
104.0,4.4,6.3,0.0,10.7,1,47,437
80.0,4.2,8.366,0.0,12.566,2,47,437
93.0,4.7,6.666,0.0,11.366,3,47,437
86.0,3.9,8.566,0.0,12.466,4,47,437
79.0,4.0,9.2,0.0,13.2,5,47,437
70.0,4.4,8.533,0.0,12.933,0,47,437
89.0,4.8,7.366,0.0,12.166,1,47,437
81.0,4.4,8.3,0.0,12.7,2,47,437
66.0,3.9,8.633,0.0,12.533,3,47,437
108.0,3.9,8.233,0.0,12.133,4,47,437
107.0,4.0,9.033,0.0,13.033,5,47,437
24.0,4.0,9.033,0.0,13.033,5,47,437
67.0,6.866,5.2,0.0,12.066,0,47,437
50.0,7.666,4.8,0.0,12.466,1,47,437
37.0,8.333,4.7,0.0,13.033,2,47,437
21.0,8.4,4.7,0.0,13.1,3,47,437
75.0,7.3,4.3,0.0,11.6,4,47,437
41.0,8.866,4.8,0.0,13.66,5,47,437
19.0,8.666,4.0,0.0,12.666,5,47,437
46.0,4.8,6.766,0.0,11.566,0,47,437
48.0,4.0,5.966,0.0,9.966,3,47,437
29.0,4.0,8.366,0.0,12.366,4,47,437
6.0,4.5,8.25,0.0,12.75,4,22,207
12.0,4.7,7.55,0.0,12.25,4,22,207
5.0,5.2,8.7,0.0,13.9,5,22,207
6.0,5.2,7.9,0.0,13.1,5,22,207
4.0,5.2,8.75,0.3,13.65,5,22,207
43.0,5.2,6.0,0.0,11.2,4,22,207
19.0,5.2,8.266,0.0,13.466,5,22,207
19.0,5.2,8.833,0.0,14.033,5,22,207
34.0,5.4,5.7,0.0,11.1,4,22,207
25.0,5.2,7.8,0.0,13.0,5,22,207
25.0,5.2,8.8,0.0,14.0,5,22,207
53.0,5.0,6.0,0.0,11.0,0,9,361
28.0,4.7,8.15,0.0,12.85,1,9,361
38.0,4.9,8.1,0.0,13.0,2,9,361
13.0,5.2,8.1,0.0,13.3,3,9,361
32.0,4.8,9.0,0.1,13.7,5,9,361
85.0,4.3,8.366,0.0,12.666,0,20,333
111.0,4.1,7.233,0.0,11.333,1,20,333
93.0,3.8,8.533,0.0,12.333,2,20,333
115.0,3.8,8.1,0.0,11.9,4,20,333
112.0,4.0,9.033,0.1,12.933,5,20,333
3.0,5.1,8.1,0.0,13.2,0,18,402
20.0,5.0,7.2,0.0,12.2,0,18,402
2.0,5.2,8.0,0.0,13.2,1,18,402
5.0,4.9,7.25,0.0,12.15,1,18,402
6.0,5.0,7.5,0.0,12.5,1,18,402
2.0,5.7,8.4,0.3,13.8,2,18,402
2.0,5.7,8.1,0.0,13.8,2,18,402
1.0,5.7,8.25,0.0,13.95,2,18,402
12.0,4.0,6.8,0.0,10.8,3,18,402
15.0,4.0,7.5,0.0,11.5,3,18,402
6.0,4.5,7.75,0.0,12.25,4,18,402
22.0,4.3,7.35,0.0,11.65,4,18,402
16.0,4.8,7.7,0.3,12.2,5,18,402
11.0,4.8,9.05,0.1,13.75,5,18,402
20.0,5.1,7.8,0.1,12.8,0,10,400
26.0,3.8,7.8,0.0,11.6,1,10,400
19.0,4.7,7.85,0.0,12.55,2,10,400
27.0,2.6,7.5,3.0,7.1,3,10,400
17.0,5.0,7.75,0.0,12.75,4,10,400
3.0,5.2,9.13,0.0,14.333,5,10,400
7.0,5.2,9.1,0.0,14.3,5,10,400
3.0,5.2,9.33,0.0,14.533,5,10,400
7.0,5.2,9.15,0.0,14.35,5,10,400
24.0,6.2,5.85,0.1,11.95,0,10,400
19.0,3.9,8.2,0.0,12.1,1,10,400
29.0,4.6,6.85,0.0,11.45,2,10,400
24.0,3.8,6.6,0.0,10.4,3,10,400
12.0,5.8,7.25,0.0,13.05,4,10,400
51.0,5.3,6.25,0.0,11.55,1,30,293
22.0,5.1,8.65,0.0,13.75,2,30,293
23.0,5.0,7.8,0.0,12.8,3,30,293
42.0,5.2,7.9,0.0,13.1,5,30,293
103.0,4.6,6.4,0.0,11.0,1,40,445
103.0,5.4,5.566,0.0,10.966,2,40,445
69.0,4.2,8.6,0.0,12.8,4,40,445
5.0,5.7,7.833,0.0,13.533,4,4,551
8.0,5.7,7.9,0.0,13.6,4,4,551
7.0,5.7,7.4,0.0,13.1,4,4,551
3.0,5.7,7.95,0.0,13.65,4,4,551
44.0,4.9,7.333,0.6,11.633,0,50,3
45.0,3.6,6.266,0.0,9.866,2,50,3
60.0,3.5,5.566,0.0,9.066,3,50,3
29.0,4.8,8.933,0.0,13.733,5,50,3
29.0,4.0,9.033,0.0,13.033,5,50,3
62.0,6.166,5.3,0.0,11.466,3,17,295
61.0,5.2,8.066,0.3,12.966,0,76,196
7.0,6.0,8.5,0.0,14.5,4,76,196
8.0,6.0,8.4,0.0,14.4,4,76,196
4.0,5.6,9.233,0.0,14.833,5,76,196
3.0,5.6,9.366,0.0,14.966,5,76,196
2.0,5.6,9.233,0.0,14.833,5,76,196
9.0,6.0,8.3,0.0,14.3,4,76,196
7.0,5.6,8.933,0.0,14.533,5,76,196
3.0,5.6,9.1,0.1,14.6,5,76,196
5.0,5.6,9.2,0.0,14.8,5,76,196
11.0,5.6,8.433,0.0,14.033,4,76,196
15.0,5.6,9.1,0.0,14.7,5,76,196
15.0,5.6,7.866,0.1,13.366,5,76,196
8.0,6.0,8.266,0.0,14.266,4,76,196
8.0,6.0,8.4,0.0,14.4,4,76,196
2.0,5.6,9.166,0.0,14.766,5,76,196
7.0,5.6,8.933,0.0,14.533,5,76,196
2.0,5.6,9.433,0.0,15.033,5,76,196
7.0,5.6,8.333,0.1,13.833,5,76,196
79.0,4.2,8.066,0.0,12.266,1,11,430
93.0,4.3,7.433,0.0,11.733,2,11,430
27.0,5.0,8.3,0.0,13.3,3,11,430
118.0,4.4,7.3,0.0,11.7,0,20,101
73.0,4.4,7.966,0.0,12.366,1,20,101
73.0,5.0,7.8,0.0,12.8,2,20,101
124.0,3.3,7.2,0.0,10.5,3,20,101
120.0,3.7,8.0,0.0,11.7,4,20,101
104.0,4.0,9.066,0.0,13.066,5,20,101
39.0,4.7,8.1,0.0,12.8,3,64,20
37.0,4.1,7.5,0.0,11.6,3,64,20
32.0,5.0,6.766,0.0,11.766,0,36,506
30.0,4.2,5.066,0.0,9.266,2,36,506
36.0,3.8,6.6,0.0,10.4,4,36,506
17.0,4.7,7.8,0.0,12.5,0,22,225
21.0,4.5,7.15,0.3,11.35,1,22,225
6.0,5.1,7.45,0.0,12.55,2,22,225
8.0,5.1,8.1,0.0,13.2,2,22,225
24.0,3.0,7.35,0.0,10.35,3,22,225
24.0,3.6,7.85,0.3,11.15,4,22,225
58.0,5.6,7.9,0.4,13.1,0,55,539
102.0,4.0,7.033,0.0,11.033,1,55,539
106.0,4.4,5.9,0.0,10.3,3,55,539
26.0,5.2,9.2,0.1,14.3,5,55,539
75.0,4.8,8.066,0.0,12.866,0,55,539
106.0,4.7,6.866,0.0,11.566,1,55,539
74.0,5.1,7.2,0.0,12.3,3,55,539
85.0,4.3,8.4,0.0,12.7,4,55,539
16.0,5.2,9.2,0.0,14.4,5,55,539
18.0,8.166,5.5,0.0,13.666,0,70,496
30.0,7.9,4.9,0.0,12.8,3,70,496
19.0,8.966,5.2,0.0,14.16,5,70,496
29.0,8.166,5.2,0.1,13.266,0,70,194
9.0,5.2,8.166,0.0,13.366,0,70,194
34.0,7.733,5.4,0.0,13.133,1,70,194
8.0,5.5,7.966,0.0,13.466,1,70,194
19.0,7.933,5.8,0.0,13.733,2,70,194
7.0,5.8,8.433,0.0,14.233,2,70,194
31.0,8.033,4.7,0.0,12.733,3,70,194
16.0,4.7,7.3,0.0,12.0,3,70,194
22.0,8.3,5.3,0.0,13.6,4,70,194
5.0,5.3,8.266,0.0,13.566,4,70,194
16.0,4.8,8.8,0.1,13.5,5,70,194
27.0,9.166,4.8,0.0,13.96,5,70,194
2.0,5.9,8.37,0.0,14.266,0,10,172
6.0,5.7,8.05,0.0,13.75,0,10,172
10.0,4.6,8.45,0.0,13.05,1,10,172
1.0,5.7,8.9,0.0,14.6,2,10,172
4.0,5.7,8.35,0.0,14.05,2,10,172
7.0,5.9,7.033,0.0,12.933,0,28,172
8.0,5.9,8.366,0.0,14.266,0,28,172
3.0,5.6,9.3,0.0,14.9,0,28,172
107.0,3.9,6.0,0.0,9.9,1,28,172
3.0,6.3,8.566,0.0,14.866,2,28,172
6.0,6.1,8.566,0.0,14.666,2,28,172
21.0,5.7,7.433,0.0,13.133,2,28,172
39.0,5.4,7.733,0.0,13.133,3,28,172
3.0,5.6,9.366,0.0,14.966,5,28,172
3.0,5.6,9.3,0.0,14.9,5,28,172
5.0,5.2,9.2,0.0,14.4,5,28,172
35.0,5.4,8.033,0.0,13.433,0,39,512
76.0,4.3,8.033,0.0,12.333,1,39,512
72.0,4.8,7.933,0.0,12.733,2,39,512
76.0,3.6,8.333,0.0,11.933,3,39,512
81.0,4.3,8.333,0.0,12.633,4,39,512
41.0,4.8,9.233,0.0,14.033,5,39,512
68.0,4.9,8.166,0.1,12.966,0,39,512
73.0,4.4,7.966,0.0,12.366,1,39,512
90.0,4.8,7.6,0.0,12.4,2,39,512
84.0,3.4,8.566,0.0,11.966,3,39,512
109.0,4.3,7.8,0.0,12.1,4,39,512
48.0,4.8,9.1,0.0,13.9,5,39,512
20.0,5.85,5.0,0.0,10.85,1,25,114
12.0,8.15,5.2,0.0,13.35,2,25,114
10.0,8.0,5.2,0.0,13.2,3,25,114
15.0,8.3,4.3,0.0,12.6,4,25,114
14.0,4.9,7.9,0.0,12.8,1,25,114
24.0,5.2,7.5,0.0,12.7,2,25,114
32.0,5.1,7.966,0.0,13.066,3,25,114
24.0,4.9,8.15,0.0,13.05,1,25,115
33.0,5.2,8.2,0.0,13.4,2,25,115
39.0,4.8,7.05,0.0,11.85,3,25,115
12.0,6.1,8.05,0.1,14.05,0,77,163
7.0,5.8,8.2,0.0,14.0,1,77,163
5.0,5.8,7.233,0.0,13.033,2,77,163
1.0,5.8,9.1,0.0,14.9,2,77,163
7.0,6.2,7.4,0.0,13.6,3,77,163
5.0,5.2,9.5,0.0,14.7,5,77,163
5.0,5.2,9.35,0.1,14.45,5,77,163
21.0,7.833,5.7,0.0,13.533,0,77,162
3.0,6.1,8.066,0.0,14.166,0,77,162
7.0,7.3,5.9,0.3,12.9,1,77,162
6.0,8.4,6.2,0.0,14.6,1,77,162
2.0,6.2,8.033,0.0,14.233,1,77,162
16.0,7.9,6.0,0.0,13.9,2,77,162
10.0,6.2,7.766,0.0,13.966,2,77,162
14.0,7.3,6.1,0.0,13.4,3,77,162
4.0,5.8,8.366,0.0,14.166,3,77,162
17.0,8.566,5.2,0.0,13.766,4,77,162
7.0,5.2,8.333,0.0,13.533,4,77,162
13.0,5.2,8.8,0.3,13.7,5,77,162
34.0,8.6,5.2,0.0,13.8,5,77,162
47.0,4.4,5.166,0.0,9.566,2,25,397
58.0,4.5,5.3,0.0,9.8,3,25,397
45.0,3.3,7.333,0.0,10.633,4,25,397
51.0,8.566,4.1,0.0,12.666,0,25,398
48.0,8.7,3.8,0.0,12.5,1,25,398
74.0,7.333,3.7,0.0,11.033,2,25,398
79.0,8.466,3.9,3.0,9.366,3,25,398
59.0,8.1,4.2,0.0,12.3,4,25,398
76.0,8.5,4.0,0.1,12.4,5,25,398
11.0,3.6,8.95,0.0,12.55,1,10,494
21.0,4.1,8.15,0.0,12.25,2,10,494
29.0,4.1,3.5,0.0,7.6,3,10,494
24.0,4.5,7.7,0.0,12.2,4,10,494
32.0,4.6,5.3,0.0,9.9,0,10,433
10.0,4.4,8.2,0.0,12.6,1,10,433
19.0,3.9,7.55,0.0,11.45,3,10,433
17.0,4.7,8.0,0.0,12.7,4,10,433
6.0,5.4,7.7,0.0,13.1,0,79,131
22.0,5.2,7.3,0.5,12.0,0,79,131
13.0,4.5,6.4,0.0,10.9,1,79,131
20.0,4.6,6.9,0.0,11.5,1,79,131
10.0,5.2,7.7,0.0,12.9,2,79,131
11.0,5.4,7.6,0.0,13.0,2,79,131
6.0,4.8,7.45,0.0,12.25,3,79,131
23.0,4.7,5.85,0.0,10.55,3,79,131
14.0,4.5,6.85,0.0,11.35,4,79,131
7.0,4.8,7.9,0.0,12.7,4,79,131
10.0,4.8,7.5,0.0,12.3,4,79,131
8.0,4.8,9.0,0.3,13.5,5,79,131
7.0,4.8,9.0,0.0,13.8,5,79,131
8.0,4.8,8.85,0.0,13.65,5,79,131
5.0,4.8,8.75,0.1,13.45,5,79,131
90.0,5.2,7.166,0.0,12.366,0,5,435
73.0,4.2,8.5,0.0,12.7,2,5,435
31.0,4.8,8.433,0.0,13.233,3,5,435
58.0,4.8,9.133,0.1,13.833,5,5,435
37.0,5.0,8.466,0.0,13.466,0,5,435
102.0,4.1,7.533,0.0,11.633,1,5,435
85.0,4.3,8.266,0.0,12.566,2,5,435
17.0,5.1,8.466,0.0,13.566,3,5,435
76.0,4.3,8.5,0.0,12.8,4,5,435
64.0,4.8,8.933,0.0,13.733,5,5,435
38.0,8.333,5.0,0.3,13.033,0,5,435
74.0,6.433,3.8,0.0,10.233,1,5,435
57.0,7.833,4.6,0.0,12.433,2,5,435
24.0,8.066,4.9,0.0,12.966,3,5,435
56.0,7.833,4.6,0.0,12.433,4,5,435
35.0,8.966,4.8,0.0,13.76,5,5,435
54.0,4.5,6.45,0.0,10.95,0,25,403
42.0,4.3,8.0,0.0,12.3,1,25,403
55.0,4.3,6.7,0.0,11.0,2,25,403
30.0,4.4,7.9,0.0,12.3,3,25,403
55.0,2.6,7.3,5.0,4.9,4,25,403
41.0,4.8,8.55,0.0,13.35,5,25,403
45.0,4.6,8.633,0.0,13.233,0,72,108
44.0,4.9,8.2,0.0,13.1,1,72,108
30.0,5.0,8.8,0.0,13.8,2,72,108
55.0,5.1,7.666,0.0,12.766,3,72,108
80.0,4.0,8.633,0.0,12.633,4,72,108
41.0,4.8,9.233,0.0,14.033,5,72,108
16.0,4.8,9.2,0.0,14.0,5,72,108
18.0,4.9,7.766,0.0,12.666,1,72,108
14.0,5.0,8.466,0.0,13.466,2,72,108
47.0,5.1,6.933,0.0,12.033,3,72,108
17.0,4.8,9.4,0.0,14.2,5,72,108
17.0,4.8,8.766,0.1,13.466,5,72,108
27.0,4.6,6.2,0.0,10.8,0,10,285
29.0,2.9,5.6,0.0,8.5,1,10,285
30.0,3.8,7.2,0.0,11.0,2,10,285
30.0,2.6,4.85,0.0,7.45,3,10,285
25.0,3.9,8.25,0.0,12.15,4,10,285
3.0,8.0,6.3,0.4,13.9,0,46,478
4.0,8.566,6.0,0.0,14.566,0,46,478
6.0,6.0,8.133,0.3,13.833,0,46,478
13.0,8.6,5.1,0.0,13.7,1,46,478
10.0,5.1,8.1,0.0,13.2,1,46,478
5.0,8.233,6.0,0.0,14.23,2,46,478
12.0,8.466,5.6,0.0,14.066,2,46,478
9.0,5.6,8.433,0.0,14.033,2,46,478
52.0,6.633,5.3,0.0,11.933,3,46,478
12.0,5.1,8.0,0.0,13.1,3,46,478
21.0,8.633,5.0,0.0,13.633,4,46,478
4.0,5.0,8.7,0.0,13.7,4,46,478
4.0,5.6,9.0,0.1,14.5,5,46,478
1.0,9.2,5.6,0.0,14.8,5,46,478
26.0,4.0,7.85,0.0,11.85,3,5,436
13.0,3.6,7.3,0.0,10.9,3,5,436
41.0,8.2,4.6,0.0,12.8,1,32,351
36.0,8.366,4.7,0.0,13.066,2,32,351
67.0,6.333,4.8,0.0,11.133,3,32,351
70.0,5.0,7.8,0.0,12.8,0,6,318
97.0,3.8,7.566,0.0,11.366,1,6,318
94.0,3.7,8.0,0.0,11.7,2,6,318
112.0,3.9,4.966,0.0,8.866,3,6,318
102.0,4.4,7.5,0.0,11.9,4,6,318
104.0,4.0,8.766,0.3,12.466,5,6,318
38.0,5.6,7.766,0.0,13.366,0,27,292
11.0,5.6,8.8,0.1,14.3,0,27,292
45.0,5.0,8.033,0.0,13.033,1,27,292
22.0,5.0,7.466,0.0,12.466,1,27,292
28.0,5.7,8.166,0.0,13.866,2,27,292
11.0,5.7,8.333,0.0,14.033,2,27,292
41.0,5.1,7.966,0.0,13.066,3,27,292
16.0,5.1,8.066,0.0,13.166,3,27,292
22.0,5.1,8.6,0.0,13.7,4,27,292
11.0,5.1,8.333,0.0,13.433,4,27,292
10.0,5.6,9.0,0.0,14.6,5,27,292
11.0,5.6,8.8,0.1,14.3,5,27,292
8.0,5.2,7.833,0.0,13.033,5,27,292
6.0,5.2,9.266,0.1,14.366,5,27,292
7.0,5.3,8.566,0.0,13.866,0,27,292
47.0,5.3,8.166,0.1,13.366,0,27,292
23.0,4.0,7.133,0.0,11.133,1,27,292
44.0,4.9,7.966,0.0,12.866,1,27,292
9.0,5.7,8.266,0.0,13.966,2,27,292
15.0,5.7,8.4,0.0,14.1,2,27,292
17.0,4.0,8.333,0.0,12.333,3,27,292
106.0,4.0,7.4,0.0,11.4,3,27,292
69.0,4.7,8.233,0.0,12.933,4,27,292
8.0,5.1,8.366,0.0,13.466,4,27,292
4.0,5.6,9.033,0.0,14.633,5,27,292
15.0,5.6,8.933,0.1,14.433,5,27,292
10.0,5.2,9.0,0.0,14.2,5,27,292
22.0,5.5,8.05,0.0,13.55,0,27,311
37.0,4.9,7.65,0.0,12.55,1,27,311
17.0,5.7,8.35,0.0,14.05,2,27,311
46.0,4.9,6.3,0.0,11.2,3,27,311
16.0,5.1,8.45,0.0,13.55,4,27,311
30.0,5.2,8.65,0.1,13.75,5,27,311
56.0,5.1,8.0,0.0,13.1,0,27,254
50.0,4.7,8.166,0.0,12.866,1,27,254
18.0,4.7,8.266,0.0,12.966,1,27,254
33.0,5.2,8.533,0.0,13.733,2,27,254
23.0,5.1,8.4,0.0,13.5,3,27,254
11.0,5.1,8.366,0.0,13.466,3,27,254
37.0,4.8,9.266,0.0,14.066,5,27,254
18.0,6.65,4.0,0.0,10.65,4,45,52
16.0,8.05,5.2,0.1,13.15,5,45,52
16.0,8.0,5.2,0.3,12.9,5,45,52
7.0,8.166,5.6,0.0,13.76,3,17,329
8.0,7.95,5.5,0.0,13.45,3,17,329
19.0,5.8,7.966,0.0,13.766,3,17,329
24.0,5.6,7.433,0.0,13.033,3,17,329
4.0,8.566,5.8,0.0,14.36,2,41,323
10.0,8.366,5.8,0.0,14.166,2,41,323
70.0,6.533,4.5,0.0,11.033,3,41,323
10.0,8.366,6.0,0.0,14.366,4,41,323
30.0,4.4,8.4,0.0,12.8,1,41,323
7.0,5.8,8.55,0.0,14.35,2,41,323
37.0,4.6,7.35,0.0,11.95,3,41,323
6.0,5.9,8.4,0.0,14.3,4,41,323
15.0,5.5,7.8,0.0,13.3,2,41,323
16.0,5.9,7.8,0.0,13.7,4,41,323
50.0,5.6,7.9,0.2,13.3,0,61,154
96.0,4.4,7.566,0.0,11.966,1,61,154
58.0,4.2,8.866,0.0,13.066,2,61,154
123.0,3.9,6.666,0.0,10.566,3,61,154
88.0,4.2,8.466,0.0,12.666,4,61,154
63.0,4.8,9.033,0.1,13.733,5,61,154
19.0,5.2,8.466,0.3,13.366,5,61,154
36.0,5.2,7.433,0.3,12.333,0,61,154
31.0,4.6,6.9,0.0,11.5,1,61,154
