Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,HB,4.0,5.1,8.1,0.0,13.2
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,4.0,5.1,8.5,0.0,13.6
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,PB,3.0,5.5,8.45,0.0,13.95
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,8.0,5.5,7.85,0.0,13.35
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,PH,1.0,6.1,8.15,0.0,14.25
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,3.0,6.1,8.25,0.0,14.35
Joshua NATHAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,13.0,4.4,8.55,0.0,12.95
Joshua NATHAN,GBR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,HB,11.0,7.95,4.9,0.0,12.85
Joshua NATHAN,GBR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,PB,7.0,7.0,5.7,0.0,12.7
Joshua NATHAN,GBR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PB,5.0,8.35,5.5,0.0,13.85
Joshua NATHAN,GBR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,19.0,5.9,6.0,0.0,11.9
Joshua NATHAN,GBR,World Cup,"Doha, Qatar",qual,HB,16.0,4.8,7.6,0.0,12.4
Joshua NATHAN,GBR,World Cup,"Doha, Qatar",qual,PH,18.0,6.5,7.166,0.0,13.666
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,FX,75.0,6.4,4.7,0.0,11.1
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,HB,56.0,8.166,4.0,0.0,12.166
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,PB,56.0,7.933,4.5,0.0,12.433
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,PH,65.0,7.566,3.6,0.0,11.166
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,SR,70.0,8.1,3.8,0.0,11.9
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,VT,48.0,8.866,4.8,0.1,13.56
Rustambek NEMATOV,UZB,2023 FISH World University Games,"Chengdu, China",qual,VT,20.0,8.866,4.0,0.1,12.766
Matej NEMCOVIC,SVK,2022 Senior European Championships,"Munich, Germany",qual,FX,106.0,5.0,6.466,0.0,11.466
Matej NEMCOVIC,SVK,2022 Senior European Championships,"Munich, Germany",qual,HB,105.0,3.2,7.433,0.0,10.633
Matej NEMCOVIC,SVK,2022 Senior European Championships,"Munich, Germany",qual,PB,92.0,4.3,7.7,0.0,12.0
Matej NEMCOVIC,SVK,2022 Senior European Championships,"Munich, Germany",qual,PH,91.0,5.3,6.2,0.0,11.5
Matej NEMCOVIC,SVK,2022 Senior European Championships,"Munich, Germany",qual,SR,54.0,4.6,8.433,0.0,13.033
Matej NEMCOVIC,SVK,2022 Senior European Championships,"Munich, Germany",qual,VT,92.0,4.0,8.966,0.0,12.966
Matej NEMCOVIC,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,110.0,5.0,7.0,0.0,12.0
Matej NEMCOVIC,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,112.0,3.8,7.5,0.0,11.3
Matej NEMCOVIC,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,89.0,4.3,8.166,0.0,12.466
Matej NEMCOVIC,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,46.0,5.4,7.533,0.0,12.933
Matej NEMCOVIC,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,74.0,4.9,7.933,0.0,12.833
Matej NEMCOVIC,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,113.0,4.0,8.933,0.0,12.933
Ka Ki NG,HKG,2023 FISH World University Games,"Chengdu, China",qual,VT,57.0,7.8,5.6,0.0,13.4
Ka Ki NG,HKG,2023 FISH World University Games,"Chengdu, China",qual,VT,12.0,8.8,5.2,0.1,13.9
Van Khanh Phong NGUYEN,VIE,World Cup,"Doha, Qatar",qual,SR,12.0,5.9,8.266,0.0,14.166
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,9.0,4.4,8.6,0.0,13.0
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,30.0,4.6,6.15,0.3,10.45
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,HB,3.0,5.0,8.05,0.0,13.05
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",final,HB,2.0,5.0,8.1,0.0,13.1
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,HB,2.0,4.7,8.2,0.0,12.9
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PB,4.0,5.2,8.35,0.0,13.55
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",final,PB,4.0,4.8,7.95,0.0,12.75
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PB,4.0,5.2,8.3,0.0,13.5
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PH,4.0,4.8,7.8,0.0,12.6
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",final,PH,3.0,4.8,7.85,0.0,12.65
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PH,4.0,4.8,8.05,0.0,12.85
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,SR,4.0,4.4,7.9,0.0,12.3
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,SR,11.0,4.4,7.85,0.0,12.25
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,1.0,5.2,9.2,0.0,14.4
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,3.0,5.2,9.0,0.0,14.2
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",final,VT,1.0,5.6,8.75,0.0,14.35
Audrys NIN,DOM,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,2.0,5.2,8.8,0.0,14.0
Audrys NIN REYES,DOM,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,50.0,5.0,6.8,0.0,11.8
Audrys NIN REYES,DOM,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,22.0,5.2,8.866,0.0,14.066
Audrys NIN REYES,DOM,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,22.0,5.6,7.933,0.3,13.233
Audrys NIN REYES,DOM,World Cup,"Doha, Qatar",qual,PB,20.0,5.5,7.266,0.0,12.766
Audrys NIN REYES,DOM,World Cup,"Doha, Qatar",qual,PH,36.0,4.3,7.466,0.0,11.766
Audrys NIN REYES,DOM,World Cup,"Doha, Qatar",qual,VT,9.0,5.2,8.866,0.0,14.066
Audrys NIN REYES,DOM,World Cup,"Doha, Qatar",qual,VT,9.0,5.2,8.833,0.0,14.033
Jose NOGUEIRA,POR,2022 Senior European Championships,"Munich, Germany",qual,FX,36.0,5.3,8.2,0.1,13.4
Jose NOGUEIRA,POR,2022 Senior European Championships,"Munich, Germany",qual,HB,67.0,4.3,8.233,0.0,12.533
Jose NOGUEIRA,POR,2022 Senior European Championships,"Munich, Germany",qual,PB,79.0,4.1,8.466,0.0,12.566
Jose NOGUEIRA,POR,2022 Senior European Championships,"Munich, Germany",qual,PH,59.0,3.9,8.666,0.0,12.566
Jose NOGUEIRA,POR,2022 Senior European Championships,"Munich, Germany",qual,SR,82.0,4.2,8.4,0.0,12.6
Jose NOGUEIRA,POR,2022 Senior European Championships,"Munich, Germany",qual,VT,53.0,4.8,9.1,0.0,13.9
Jose NOGUEIRA,POR,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,76.0,5.3,7.566,0.0,12.866
Jose NOGUEIRA,POR,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,68.0,4.4,8.033,0.0,12.433
Jose NOGUEIRA,POR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,59.0,4.1,8.933,0.0,13.033
Jose NOGUEIRA,POR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,77.0,3.5,8.666,0.0,12.166
Jose NOGUEIRA,POR,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,83.0,4.2,8.5,0.0,12.7
Jose NOGUEIRA,POR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,81.0,4.4,9.233,0.0,13.633
Bradley NOORDZIJ,NED,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,22.0,6.4,4.1,0.0,10.5
Bradley NOORDZIJ,NED,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,SR,17.0,7.9,4.4,0.0,12.3
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,8.0,5.0,8.35,0.3,13.05
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,21.0,4.7,7.55,0.1,12.15
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,HB,15.0,3.7,6.35,0.0,10.05
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",qual,HB,18.0,4.4,7.15,0.0,11.55
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PB,5.0,5.5,8.0,0.0,13.5
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",final,PB,1.0,5.5,8.45,0.0,13.95
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PB,2.0,5.5,8.3,0.0,13.8
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PH,1.0,5.1,8.4,0.0,13.5
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",final,PH,1.0,5.1,7.95,0.0,13.05
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PH,1.0,5.1,8.0,0.0,13.1
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,SR,5.0,4.3,7.95,0.0,12.25
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",qual,SR,6.0,4.3,8.05,0.0,12.35
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,5.0,4.8,9.1,0.1,13.8
Isaac NUNEZ,MEX,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,13.0,4.8,8.95,0.1,13.65
Matej Nemcovic,SVK,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,FX,21.0,5.0,7.75,0.0,12.75
Matej Nemcovic,SVK,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PH,32.0,5.0,5.9,0.0,10.9
Matej Nemcovic,SVK,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,SR,14.0,4.9,7.9,0.0,12.8
Theo Amari OCHANA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,21.0,4.7,8.0,0.0,12.7
Theo Amari OCHANA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,31.0,2.5,7.65,0.0,10.15
Theo Amari OCHANA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,30.0,3.35,6.85,0.0,10.2
Theo Amari OCHANA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,18.0,4.0,7.0,0.0,11.0
Theo Amari OCHANA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,25.0,3.8,8.35,0.0,12.15
Theo Amari OCHANA,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,24.0,4.0,9.2,0.0,13.2
Theo Amari OCHANA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,11.0,4.6,8.2,0.0,12.8
Theo Amari OCHANA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,17.0,3.2,8.95,0.0,12.15
Theo Amari OCHANA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,27.0,3.9,7.95,0.0,11.85
Theo Amari OCHANA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,14.0,4.0,8.25,0.0,12.25
Theo Amari OCHANA,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,15.0,4.1,8.7,0.0,12.8
Dagur Kari OLAFSSON,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,116.0,4.4,7.466,0.1,11.766
Dagur Kari OLAFSSON,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,58.0,4.0,8.633,0.0,12.633
Dagur Kari OLAFSSON,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,62.0,4.7,8.3,0.0,13.0
Dagur Kari OLAFSSON,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,45.0,4.6,8.333,0.0,12.933
Dagur Kari OLAFSSON,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,118.0,3.8,8.033,0.0,11.833
Dagur Kari OLAFSSON,ISL,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,90.0,4.8,8.7,0.1,13.4
Mahdi OLFATI,IRI,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,VT,2.0,5.6,9.466,0.0,15.066
Mahdi OLFATI,IRI,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,6.0,5.6,9.566,0.0,15.166
Mahdi OLFATI,IRI,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,VT,2.0,5.6,9.3,0.0,14.9
Mahdi OLFATI,IRI,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,6.0,5.6,8.033,0.0,13.633
Mahdi OLFATI,IRI,World Cup,"Doha, Qatar",final,VT,8.0,5.6,8.233,0.0,13.833
Mahdi OLFATI,IRI,World Cup,"Doha, Qatar",qual,VT,6.0,5.6,8.666,0.3,13.966
Mahdi OLFATI,IRI,World Cup,"Doha, Qatar",final,VT,8.0,5.6,7.933,0.3,13.233
Mahdi OLFATI,IRI,World Cup,"Doha, Qatar",qual,VT,6.0,5.6,9.033,0.0,14.633
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",final,FX,8.0,5.8,7.033,0.0,12.833
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,FX,5.0,5.8,8.566,0.1,14.266
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,17.0,5.2,8.9,0.1,14.0
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",final,HB,8.0,5.5,6.866,0.0,12.366
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,HB,2.0,5.9,8.333,0.0,14.233
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",TeamFinal,HB,21.0,5.5,7.1,0.0,12.6
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",final,PB,6.0,6.2,8.166,0.0,14.366
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,PB,7.0,6.6,8.066,0.0,14.666
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",TeamFinal,PB,24.0,5.8,6.733,0.0,12.533
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,PH,24.0,5.5,8.0,0.0,13.5
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,21.0,5.3,7.033,0.0,12.333
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,SR,15.0,5.8,8.133,0.0,13.933
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",TeamFinal,SR,5.0,5.5,8.166,0.0,13.666
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,VT,13.0,5.2,9.333,0.0,14.533
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,17.0,5.2,8.9,0.1,14.0
Ahmet ONDER,TUR,2022 Senior European Championships,"Munich, Germany",qual,VT,15.0,5.2,8.3,0.0,13.5
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,FX,10.0,5.4,8.366,0.0,13.766
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,26.0,5.4,8.3,0.1,13.6
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,HB,3.0,5.6,8.166,0.0,13.766
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,16.0,5.6,7.666,0.0,13.266
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,PB,19.0,6.0,7.3,0.0,13.3
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,65.0,6.0,6.966,0.0,12.966
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,PH,24.0,5.2,6.033,0.0,11.233
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,68.0,4.4,8.066,0.0,12.466
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,87.0,4.8,7.9,0.0,12.7
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,SR,23.0,4.5,7.6,0.0,12.1
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,VT,10.0,5.2,9.0,0.1,14.1
Ahmet ONDER,TUR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,31.0,5.2,9.0,0.0,14.2
Takumi ONOSHIMA,BEL,2022 Senior European Championships,"Munich, Germany",qual,FX,18.0,5.7,8.166,0.0,13.866
Takumi ONOSHIMA,BEL,2022 Senior European Championships,"Munich, Germany",qual,HB,12.0,4.9,8.833,0.0,13.733
Takumi ONOSHIMA,BEL,2022 Senior European Championships,"Munich, Germany",qual,PB,44.0,5.3,8.233,0.0,13.533
Takumi ONOSHIMA,BEL,2022 Senior European Championships,"Munich, Germany",qual,PH,95.0,3.8,7.366,0.0,11.166
Takumi ONOSHIMA,BEL,2022 Senior European Championships,"Munich, Germany",qual,SR,45.0,4.4,8.733,0.0,13.133
Takumi ONOSHIMA,BEL,2022 Senior European Championships,"Munich, Germany",qual,VT,48.0,4.8,9.166,0.0,13.966
Takumi ONOSHIMA,BEL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,33.0,5.7,8.1,0.3,13.5
Takumi ONOSHIMA,BEL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,29.0,4.9,8.3,0.0,13.2
Takumi ONOSHIMA,BEL,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,51.0,4.5,8.666,0.0,13.166
Takumi ONOSHIMA,BEL,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,54.0,4.8,9.033,0.0,13.833
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",qual,FX,17.0,5.6,8.366,0.1,13.866
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,24.0,4.8,8.766,0.3,13.266
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",final,PH,4.0,5.8,8.766,0.0,14.566
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",qual,PH,5.0,5.7,8.666,0.0,14.366
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,17.0,5.8,7.366,0.0,13.166
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",qual,SR,50.0,4.3,8.8,0.0,13.1
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",qual,VT,43.0,4.8,9.3,0.1,14.0
Benjamin OSBERGER,FRA,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,24.0,4.8,8.766,0.3,13.266
Benjamin OSBERGER,FRA,2023 10th Senior European Championships,"Antalya, Turkey",final,FX,5.0,5.5,8.3,0.0,13.8
Benjamin OSBERGER,FRA,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,5.0,5.6,8.533,0.0,14.133
Benjamin OSBERGER,FRA,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,10.0,5.6,8.366,0.0,13.966
Benjamin OSBERGER,FRA,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,FX,4.0,8.266,5.5,0.1,13.66
Benjamin OSBERGER,FRA,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,1.0,8.55,5.6,0.0,14.15
Benjamin OSBERGER,FRA,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,PH,4.0,8.5,5.7,0.0,14.2
Benjamin OSBERGER,FRA,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,5.0,8.3,5.8,0.0,14.1
Benjamin OSBERGER,FRA,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,FX,4.0,5.6,8.2,0.0,13.8
Benjamin OSBERGER,FRA,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,FX,3.0,5.6,8.466,0.0,14.066
Benjamin OSBERGER,FRA,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,12.0,5.7,8.566,0.0,14.266
Volodymyr OTRESHKO,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,121.0,4.2,6.7,0.0,10.9
Volodymyr OTRESHKO,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,113.0,3.0,8.266,0.0,11.266
Volodymyr OTRESHKO,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,78.0,4.6,8.133,0.0,12.733
Volodymyr OTRESHKO,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,31.0,5.4,7.8,0.0,13.2
Volodymyr OTRESHKO,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,105.0,3.8,8.4,0.0,12.2
Volodymyr OTRESHKO,SVK,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,87.0,4.8,8.766,0.1,13.466
Volodymyr OTRESHKO,SVK,2023 FISH World University Games,"Chengdu, China",qual,FX,68.0,7.766,4.2,0.0,11.966
Volodymyr OTRESHKO,SVK,2023 FISH World University Games,"Chengdu, China",qual,HB,73.0,7.566,3.0,0.0,10.566
Volodymyr OTRESHKO,SVK,2023 FISH World University Games,"Chengdu, China",qual,PB,49.0,7.966,4.6,0.0,12.566
Volodymyr OTRESHKO,SVK,2023 FISH World University Games,"Chengdu, China",qual,PH,74.0,5.533,5.3,0.0,10.833
Volodymyr OTRESHKO,SVK,2023 FISH World University Games,"Chengdu, China",qual,SR,58.0,8.533,3.8,0.0,12.333
Volodymyr OTRESHKO,SVK,2023 FISH World University Games,"Chengdu, China",qual,VT,53.0,8.666,4.8,0.0,13.466
Ryan OWEN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,16.0,5.0,7.65,0.1,12.55
Ryan OWEN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,16.0,4.3,7.95,0.0,12.25
Ryan OWEN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,25.0,4.3,7.65,0.0,11.95
Ryan OWEN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,31.0,4.1,2.55,0.0,6.65
Ryan OWEN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,26.0,3.2,8.4,0.0,11.6
Takumi Onoshima,BEL,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,FX,10.0,5.7,7.95,0.0,13.65
Takumi Onoshima,BEL,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PH,34.0,4.0,5.2,0.0,9.2
Volodymyr Otreshko,SVK,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PB,21.0,4.4,8.45,0.0,12.85
Volodymyr Otreshko,SVK,2023 Osijek Challenge Cup,"Osijek, Croatia.",qual,PH,14.0,5.7,7.5,0.0,13.2
Petro PAKHNIUK,UKR,2022 Senior European Championships,"Munich, Germany",qual,FX,81.0,5.4,7.2,0.0,12.6
Petro PAKHNIUK,UKR,2022 Senior European Championships,"Munich, Germany",qual,HB,33.0,5.0,8.333,0.0,13.333
Petro PAKHNIUK,UKR,2022 Senior European Championships,"Munich, Germany",qual,PB,61.0,6.0,7.0,0.0,13.0
Petro PAKHNIUK,UKR,2022 Senior European Championships,"Munich, Germany",qual,PH,86.0,5.5,6.233,0.0,11.733
Petro PAKHNIUK,UKR,2022 Senior European Championships,"Munich, Germany",qual,SR,77.0,4.4,8.333,0.0,12.733
Petro PAKHNIUK,UKR,2022 Senior European Championships,"Munich, Germany",qual,VT,16.0,5.2,9.266,0.0,14.466
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,FX,43.0,8.0,5.0,0.0,13.0
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,HB,51.0,8.5,3.9,0.0,12.4
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,PB,60.0,7.833,4.5,0.0,12.333
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,PH,63.0,7.533,3.9,0.0,11.433
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,SR,68.0,8.0,4.0,0.0,12.0
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,VT,50.0,9.133,4.4,0.0,13.53
Patrick Harri Aaron PALMROTH,FIN,2023 FISH World University Games,"Chengdu, China",qual,VT,18.0,9.033,4.0,0.0,13.033
Dmitriy PATANIN,KAZ,2023 FISH World University Games,"Chengdu, China",final,FX,5.0,8.066,5.9,0.4,13.56
Dmitriy PATANIN,KAZ,2023 FISH World University Games,"Chengdu, China",qual,FX,8.0,8.4,5.9,0.3,14.0
Dmitriy PATANIN,KAZ,2023 FISH World University Games,"Chengdu, China",qual,HB,64.0,7.4,4.6,0.3,11.7
Dmitriy PATANIN,KAZ,2023 FISH World University Games,"Chengdu, China",qual,PB,47.0,7.333,5.4,0.0,12.733
Dmitriy PATANIN,KAZ,2023 FISH World University Games,"Chengdu, China",qual,SR,27.0,8.6,4.8,0.0,13.4
Dmitriy PATANIN,KAZ,2023 FISH World University Games,"Chengdu, China",qual,VT,18.0,9.0,5.2,0.0,14.2
Dmitriy PATANIN,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,FX,5.0,5.9,7.9,0.0,13.8
Dmitriy PATANIN,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,FX,7.0,5.9,8.166,0.1,13.966
Dmitriy PATANIN,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,29.0,4.3,8.3,0.0,12.6
Dmitriy PATANIN,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,37.0,5.2,7.833,0.3,12.733
Dmitriy PATANIN,KAZ,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,VT,37.0,5.2,7.666,0.3,12.566
