Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Ellie RUSSELL,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,14.0,4.8,7.05,0.0,11.85
Adelina RYLKO,BLR,w,2022-02-27,2022 Cottbus World Cup,final,UB,8.0,4.5,7.233,0.0,11.733
Adelina RYLKO,BLR,w,2022-02-27,2022 Cottbus World Cup,qual,UB,4.0,4.4,8.133,0.0,12.533
Nina SABIC,SRB,w,2023-04-16,2023 Senior European Championships,qual,UB,104.0,1.7,8.233,0.0,9.933
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,qual,UB,16.0,4.5,7.633,0.0,12.133
Ilayda SAHIN,TUR,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,8.0,4.5,7.666,0.0,12.166
Ayaka SAKAGUCHI,JPN,w,2023-03-12,2023 Baku World Cup,qual,UB,21.0,4.6,6.8,0.0,11.4
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,final,UB,4.0,5.1,7.8,0.0,12.9
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,qual,UB,8.0,5.1,8.1,0.0,13.2
Ayaka SAKAGUCHI,JPN,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,3.0,5.1,8.033,0.0,13.133
Lahna SALEM,ALG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,128.0,4.7,5.766,0.0,10.466
Lahna SALEM,ALG,w,2022-03-20,2022 Cairo World Cup,qual,UB,9.0,4.3,6.733,0.0,11.033
Lahna SALEM,ALG,w,2022-03-05,2022 Doha World Cup,final,UB,7.0,4.2,6.333,0.0,10.533
Lahna SALEM,ALG,w,2022-03-05,2022 Doha World Cup,qual,UB,8.0,3.9,5.6,0.0,9.5
Lahna SALEM,ALG,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,143.0,4.6,5.666,0.0,10.266
Lahna SALEM,ALG,w,2023-03-04,2023 Doha World Cup,qual,UB,17.0,4.7,5.633,0.0,10.333
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,6.0,4.8,7.25,0.0,12.05
Deborah SALMINA,VEN,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,14.0,4.8,7.2,0.0,12.0
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,18.0,3.8,7.0,0.0,10.8
Deborah SALMINA,VEN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,41.0,3.8,6.933,0.0,10.733
Ahtziri SANDOVAL,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,29.0,5.5,7.9,0.0,13.4
Ahtziri SANDOVAL,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,27.0,5.5,7.866,0.0,13.366
Ahtziri SANDOVAL,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,7.0,5.3,7.2,0.0,12.5
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,5.0,5.3,7.633,0.0,12.933
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,UB,4.0,5.7,7.766,0.0,13.466
Ahtziri SANDOVAL,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,8.0,5.5,7.833,0.0,13.333
Franchesca SANTI,CHI,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,130.0,4.3,6.033,0.0,10.333
Franchesca SANTI,CHI,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,127.0,4.2,6.9,0.0,11.1
Sofia SAPORITA,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,52.0,2.7,6.9,0.0,9.6
Flavia SARAIVA,BRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,37.0,5.1,8.1,0.0,13.2
Flavia SARAIVA,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,19.0,5.4,7.233,0.0,12.633
Flavia SARAIVA,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,23.0,5.6,8.0,0.0,13.6
Flavia SARAIVA,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,2.0,5.6,7.933,0.0,13.533
Flavia SARAIVA,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,UB,3.0,5.6,8.133,0.0,13.733
Flavia SARAIVA,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,5.0,5.6,8.033,0.0,13.633
Rocio SAUCEDO,ARG,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,78.0,4.3,7.833,0.0,12.133
Nazli SAVRANBASI,TUR,w,2022-08-14,2022 Senior European Championships,qual,UB,93.0,5.0,5.333,0.0,10.333
Kate SAYER,AUS,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,27.0,4.6,7.5,0.0,12.1
Pauline SCHAEFER BETZ,GER,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,18.0,4.8,8.133,0.0,12.933
Pauline SCHAEFER BETZ,GER,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,40.0,4.8,8.166,0.0,12.966
Sophie Celina SCHEDER,GER,w,2023-08-05,2023 FISU World University Games,final,UB,2.0,5.3,8.133,0.0,13.433
Sophie Celina SCHEDER,GER,w,2023-08-05,2023 FISU World University Games,qual,UB,4.0,5.4,8.333,0.0,13.733
Bianka SCHERMANN,HUN,w,2022-03-05,2022 Doha World Cup,qual,UB,5.0,3.5,7.566,0.0,11.066
Bianka SCHERMANN,HUN,w,2022-03-05,2022 Doha World Cup,final,UB,6.0,3.5,7.133,0.0,10.633
Jessica SCHLEGEL,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,32.0,4.2,7.6,0.0,11.8
Karina SCHOENMAIER,GER,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,23.0,4.7,7.433,0.0,12.133
Karina SCHOENMAIER,GER,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,59.0,5.1,7.6,0.0,12.7
Karina SCHOENMAIER,GER,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,42.0,5.2,7.733,0.0,12.933
Rihab Sidra SEDHANE,ALG,w,2023-04-30,2023 Cairo World Cup,qual,UB,31.0,3.4,7.0,0.0,10.4
Elisabeth SEITZ,GER,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,UB,4.0,6.1,8.266,0.0,14.366
Elisabeth SEITZ,GER,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,8.0,6.1,8.3,0.0,14.4
Elisabeth SEITZ,GER,w,2022-08-14,2022 Senior European Championships,final,UB,1.0,6.1,8.333,0.0,14.433
Elisabeth SEITZ,GER,w,2022-08-14,2022 Senior European Championships,qual,UB,5.0,6.0,8.2,0.0,14.2
Elisabeth SEITZ,GER,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,2.0,6.0,8.3,0.0,14.3
Elisabeth SEITZ,GER,w,2023-02-26,2023 Cottbus World Cup,final,UB,8.0,5.7,6.366,0.0,12.066
Elisabeth SEITZ,GER,w,2023-02-26,2023 Cottbus World Cup,qual,UB,2.0,5.9,8.2,0.0,14.1
Elisabeth SEITZ,GER,w,2023-04-16,2023 Senior European Championships,final,UB,3.0,6.1,8.1,0.0,14.2
Elisabeth SEITZ,GER,w,2023-04-16,2023 Senior European Championships,qual,UB,3.0,6.1,8.3,0.0,14.4
Celia SERBER,FRA,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,3.0,5.2,8.3,0.0,13.5
Celia SERBER,FRA,w,2022-03-29,2022 Varna World Challenge Cup,final,UB,2.0,5.2,8.15,0.0,13.35
Mikako SERITA,JPN,w,2023-03-04,2023 Doha World Cup,final,UB,3.0,5.6,7.633,0.0,13.233
Mikako SERITA,JPN,w,2023-03-04,2023 Doha World Cup,qual,UB,2.0,5.7,7.933,0.0,13.633
Mikako SERITA,JPN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,final,UB,2.0,5.7,8.233,0.0,13.933
Mikako SERITA,JPN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,5.0,5.7,7.833,0.0,13.533
Silviana SFIRINGU,ROU,w,2022-08-14,2022 Senior European Championships,qual,UB,75.0,4.6,6.533,0.0,11.133
Frederique SGARBOSSA,CAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,13.0,4.6,7.5,0.0,12.1
Alexandra SHAMETKO,KAZ,w,2022-03-05,2022 Doha World Cup,qual,UB,10.0,4.2,4.166,0.0,8.366
Ayazhan SHAMSHITDINOVA,KAZ,w,2023-04-30,2023 Cairo World Cup,qual,UB,32.0,3.5,6.566,0.0,10.066
Zeina SHARAF,EGY,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,87.0,4.7,7.3,0.0,12.0
Maggie May SHEPHERD,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,43.0,3.0,6.15,0.0,9.15
Solyi SHIN,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,55.0,5.0,7.8,0.0,12.8
Solyi SHIN,KOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,51.0,5.4,7.4,0.0,12.8
Stefanie SIEGENTHALER,SUI,w,2022-08-14,2022 Senior European Championships,qual,UB,27.0,4.9,7.933,0.0,12.833
Adeliina SIIKALA,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,16.0,3.4,3.133,0.0,6.533
Josiany SILVA,BRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,17.0,4.9,7.85,0.0,12.75
Haewon SIM,PRK,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,14.0,5.9,6.0,0.0,11.9
Kelly SIMM,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,UB,6.0,5.8,6.75,0.0,12.55
Kelly SIMM,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,1.0,6.2,7.55,0.0,13.75
Kelly SIMM,GBR,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,11.0,5.4,6.85,0.0,12.25
Kelly SIMM,ENG,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,17.0,5.7,6.1,0.0,11.8
Kaja SKALSKA,POL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,131.0,4.6,6.266,0.0,10.866
Kaja SKALSKA,POL,w,2023-02-26,2023 Cottbus World Cup,qual,UB,23.0,4.4,6.233,0.0,10.633
Kaja SKALSKA,POL,w,2023-04-16,2023 Senior European Championships,qual,UB,76.0,4.4,6.833,0.0,11.233
Emma SLEVIN,IRL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,93.0,4.9,6.833,0.0,11.733
Emma SLEVIN,IRL,w,2022-08-14,2022 Senior European Championships,qual,UB,98.0,4.1,6.033,0.0,10.133
Emma SLEVIN,IRL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,94.0,4.8,7.1,0.0,11.9
Emma SLEVIN,IRL,w,2023-04-16,2023 Senior European Championships,qual,UB,64.0,4.7,7.133,0.0,11.833
Floor SLOOFF,NED,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,11.0,4.3,7.8,0.0,12.1
Anastasiya SMANTSAR,BLR,w,2022-02-27,2022 Cottbus World Cup,final,UB,3.0,4.9,8.2,0.0,13.1
Anastasiya SMANTSAR,BLR,w,2022-02-27,2022 Cottbus World Cup,qual,UB,2.0,5.0,7.933,0.0,12.933
Anastasiya SMANTSAR,BLR,w,2022-03-05,2022 Doha World Cup,final,UB,5.0,5.0,7.366,0.0,10.633
Anastasiya SMANTSAR,BLR,w,2022-03-05,2022 Doha World Cup,qual,UB,4.0,4.8,7.4,0.0,12.2
Lottie SMITH,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,18.0,4.4,7.3,0.0,11.7
Lottie SMITH,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,18.0,4.6,7.25,0.0,11.85
Julia SOARES,BRA,w,2022-04-03,2022 Baku World Cup,qual,UB,14.0,4.8,7.2,0.0,12.0
Julia SOARES,BRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,30.0,4.8,7.25,0.0,12.05
Lia SOBRAL,POR,w,2022-08-14,2022 Senior European Championships,qual,UB,86.0,4.0,6.633,0.0,10.633
Lara SPEERS,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,27.0,3.1,7.7,0.0,10.8
Emma SPENCE,CAN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,54.0,4.9,7.9,0.0,12.8
Emma SPENCE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,4.0,5.0,7.95,0.0,12.95
Emma SPENCE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,UB,6.0,5.0,7.733,0.0,12.733
Emma SPENCE,CAN,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,9.0,4.9,7.65,0.0,12.55
Ruby STACEY,GBR,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,12.0,5.1,6.85,0.0,11.95
Ruby STACEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,11.0,5.0,7.25,0.0,12.25
Ruby STACEY,GBR,w,2023-03-04,2023 Doha World Cup,qual,UB,15.0,5.4,5.333,0.0,10.733
Ioana STANCIULESCU,ROU,w,2022-04-03,2022 Baku World Cup,final,UB,7.0,5.5,6.666,0.0,12.166
Ioana STANCIULESCU,ROU,w,2022-04-03,2022 Baku World Cup,qual,UB,3.0,5.8,7.466,0.0,13.266
Ioana STANCIULESCU,ROU,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,5.0,5.8,7.45,0.0,13.25
Ioana STANCIULESCU,ROU,w,2022-03-29,2022 Varna World Challenge Cup,final,UB,3.0,5.8,7.1,0.0,12.9
Ava STEWART,CAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,52.0,5.6,7.2,0.0,12.8
Ava STEWART,CAN,w,2023-04-30,2023 Cairo World Cup,final,UB,5.0,5.6,7.333,0.0,12.933
Ava STEWART,CAN,w,2023-04-30,2023 Cairo World Cup,qual,UB,4.0,5.6,7.433,0.0,13.033
Ava STEWART,CAN,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,21.0,5.4,7.0,0.0,12.4
Ava STEWART,CAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,3.0,5.6,7.833,0.0,13.433
Ava STEWART,CAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,UB,6.0,5.6,7.5,0.0,13.1
Ava STEWART,CAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,11.0,5.4,7.0,0.0,12.4
Poppy STICKLER,GBR,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,8.0,5.0,6.033,0.0,11.033
Poppy STICKLER,GBR,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,5.0,5.2,8.033,0.0,13.233
Poppy Grace STICKLER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,20.0,4.7,6.85,0.0,11.55
Poppy Grace STICKLER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,19.0,5.2,6.65,0.0,11.85
Poppy Grace STICKLER,GBR,w,2023-02-26,2023 Cottbus World Cup,qual,UB,26.0,4.9,4.866,0.0,9.766
Poppy Grace STICKLER,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,6.0,4.9,7.8,0.0,12.7
Poppy Grace STICKLER,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,24.0,4.7,6.55,0.0,11.25
Nikol STOIMENOVA,BUL,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,23.0,4.5,5.833,0.0,10.333
Nikol STOIMENOVA,BUL,w,2023-04-16,2023 Senior European Championships,qual,UB,100.0,4.5,5.733,0.0,10.233
Nikol STOIMENOVA,BUL,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,17.0,4.5,5.8,0.0,10.3
Elisha STOTT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,59.0,1.2,7.55,0.0,8.75
Sara SULEKIC,CRO,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,4.0,4.5,8.2,0.0,12.7
Sara SULEKIC,CRO,w,2022-10-09,2022 Mersin World Challenge Cup,final,UB,6.0,4.5,8.35,0.0,12.85
Sara SULEKIC,CRO,w,2022-08-14,2022 Senior European Championships,qual,UB,91.0,4.4,6.0,0.0,10.4
Sara SULEKIC,CRO,w,2022-10-02,2022 Szombathely World Challenge Cup,final,UB,7.0,4.7,7.866,0.0,12.566
Sara SULEKIC,CRO,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,UB,6.0,4.5,8.0,0.0,12.5
Sara SULEKIC,CRO,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,9.0,4.5,7.966,0.0,12.466
Sara SULEKIC,CRO,w,2023-04-16,2023 Senior European Championships,qual,UB,48.0,4.4,7.966,0.0,12.366
Sara SULEKIC,CRO,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,22.0,3.1,5.8,0.0,8.9
Ashlee SULLIVAN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,16.0,5.0,7.6,0.0,12.6
Ashlee SULLIVAN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,15.0,5.0,7.6,0.0,12.6
Ashlee SULLIVAN,USA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,19.0,5.3,7.25,0.0,12.55
Tiana SUMANASEKERA,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,27.0,5.0,6.55,0.0,11.55
Tiana SUMANASEKERA,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,12.0,5.3,7.6,0.0,12.9
Tiana SUMANASEKERA,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,9.0,5.3,7.6,0.0,12.9
Sara SURMANOVA,SVK,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,13.0,4.3,7.45,0.0,11.75
Sara SURMANOVA,SVK,w,2022-08-14,2022 Senior European Championships,qual,UB,102.0,4.5,5.433,0.0,9.933
Sara SURMANOVA,SVK,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,UB,14.0,4.2,7.066,0.0,11.266
Sara SURMANOVA,SVK,w,2023-04-16,2023 Senior European Championships,qual,UB,105.0,4.4,5.433,0.0,9.833
Jamie Leigh SURTEES,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,50.0,2.8,6.95,0.0,9.75
Agnes SUTO,ISL,w,2022-08-14,2022 Senior European Championships,qual,UB,88.0,3.9,6.6,0.0,10.5
Agnes SUTO,ISL,w,2023-04-16,2023 Senior European Championships,qual,UB,112.0,3.7,5.433,0.0,9.133
Zoja SZEKELY,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,22.0,5.9,7.866,0.0,13.766
Zoja SZEKELY,HUN,w,2022-08-14,2022 Senior European Championships,qual,UB,39.0,5.7,6.766,0.0,12.466
Zoja SZEKELY,HUN,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,21.0,5.8,6.866,0.0,12.666
Zoja SZEKELY,HUN,w,2022-10-02,2022 Szombathely World Challenge Cup,final,UB,1.0,5.6,8.133,0.0,13.733
Zoja SZEKELY,HUN,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,UB,3.0,5.5,7.833,0.0,13.333
Zoja SZEKELY,HUN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,15.0,6.2,7.666,0.0,13.866
Zoja SZEKELY,HUN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,12.0,5.6,6.4,0.0,12.0
Zoja SZEKELY,HUN,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,8.0,5.9,7.533,0.0,13.433
Zoja SZEKELY,HUN,w,2023-04-16,2023 Senior European Championships,final,UB,6.0,5.9,7.933,0.0,13.833
Zoja SZEKELY,HUN,w,2023-04-16,2023 Senior European Championships,qual,UB,8.0,5.9,8.166,0.0,14.066
Nikolett SZILAGYI,HUN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,95.0,4.5,7.133,0.0,11.633
Nikolett SZILAGYI,HUN,w,2022-04-03,2022 Baku World Cup,qual,UB,15.0,4.5,7.433,0.0,11.933
Nikolett SZILAGYI,HUN,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,14.0,4.5,7.4,0.0,11.9
Xijing TANG,CHN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,11.0,6.1,8.233,0.0,14.333
Xijing TANG,CHN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,final,UB,5.0,6.1,6.8,0.0,12.9
Xijing TANG,CHN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,1.0,6.1,8.366,0.0,14.466
Derin TANRIYASUKUR,TUR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,140.0,4.7,5.766,0.0,10.466
Derin TANRIYASUKUR,TUR,w,2023-03-12,2023 Baku World Cup,qual,UB,23.0,5.0,6.3,0.0,11.3
Derin TANRIYASUKUR,TUR,w,2023-04-16,2023 Senior European Championships,qual,UB,60.0,5.0,7.066,0.0,12.066
Derin TANRIYASUKUR,TUR,w,2023-05-28,2023 Varna World Challenge Cup,final,UB,6.0,5.0,7.5,0.0,12.5
Derin TANRIYASUKUR,TUR,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,5.0,5.0,7.666,0.0,12.666
Derin TANRIYASÜKÜR,TUR,w,2022-10-09,2022 Mersin World Challenge Cup,final,UB,5.0,4.8,8.1,0.0,12.9
Derin TANRIYASÜKÜR,TUR,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,8.0,4.8,7.65,0.0,12.45
Kaia TANSKANEN,FIN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,66.0,4.8,7.7,0.0,12.5
Kaia TANSKANEN,FIN,w,2022-08-14,2022 Senior European Championships,qual,UB,49.0,4.8,7.233,0.0,12.033
Kaia TANSKANEN,FIN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,67.0,5.2,7.4,0.0,12.6
Kaia TANSKANEN,FIN,w,2023-03-04,2023 Doha World Cup,final,UB,7.0,4.5,7.0,0.0,11.5
Kaia TANSKANEN,FIN,w,2023-03-04,2023 Doha World Cup,qual,UB,8.0,4.7,7.7,0.0,12.4
Kaia TANSKANEN,FIN,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,23.0,4.8,5.7,0.0,10.5
Kaia TANSKANEN,FIN,w,2023-04-16,2023 Senior European Championships,qual,UB,28.0,5.1,7.7,0.0,12.8
Bilge TARHAN,TUR,w,2022-08-14,2022 Senior European Championships,qual,UB,77.0,4.9,6.2,0.0,11.1
Bilge TARHAN,TUR,w,2023-08-05,2023 FISU World University Games,qual,UB,40.0,4.1,5.933,0.3,9.733
Bilge TARHAN,TUR,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,17.0,3.9,6.166,0.0,10.066
Nazanin TEYMUROVA,AZE,w,2023-04-30,2023 Cairo World Cup,qual,UB,33.0,3.5,6.433,0.0,9.933
Nazanin TEYMUROVA,AZE,w,2023-02-26,2023 Cottbus World Cup,qual,UB,27.0,3.6,5.233,0.0,8.833
Nazanin TEYMUROVA,AZE,w,2023-04-16,2023 Senior European Championships,qual,UB,81.0,4.4,6.666,0.0,11.066
Keira THORNTON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,13.0,4.1,7.75,0.0,11.85
Keira THORNTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,16.0,4.5,7.4,0.0,11.9
Eythora THORSDOTTIR,NED,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,21.0,5.5,8.333,0.0,13.833
Eythora THORSDOTTIR,NED,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,13.0,5.5,7.933,0.0,13.433
Eythora THORSDOTTIR,NED,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,31.0,5.5,7.766,0.0,13.266
Eythora THORSDOTTIR,NED,w,2023-03-12,2023 Baku World Cup,final,UB,6.0,5.6,7.966,0.0,13.566
Eythora THORSDOTTIR,NED,w,2023-03-12,2023 Baku World Cup,qual,UB,4.0,5.6,7.933,0.0,13.533
Eythora THORSDOTTIR,NED,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,10.0,5.5,7.7,0.0,13.2
Eythora THORSDOTTIR,NED,w,2023-04-16,2023 Senior European Championships,qual,UB,14.0,5.5,8.033,0.0,13.533
Hua TING,TPE,w,2023-08-05,2023 FISU World University Games,qual,UB,18.0,4.0,7.933,0.0,11.933
Hua TING,TPE,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,18.0,4.1,5.866,0.0,9.966
Hua Tien TING,TPE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,102.0,4.5,7.1,0.3,11.3
Hua Tien TING,TPE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,113.0,4.5,7.033,0.0,11.533
Hua Tien TING,TPE,w,2023-03-04,2023 Doha World Cup,qual,UB,16.0,4.4,5.966,0.0,10.366
Hua Tien TING,TPE,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,17.0,4.6,6.966,0.0,11.566
Hua Tien TING,TPE,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,UB,5.0,4.6,7.7,0.0,12.3
Emily TODD,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,UB,7.0,4.3,7.95,0.0,12.25
Emily TODD,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,9.0,4.3,8.2,0.0,12.5
Emily TODD,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,UB,6.0,4.5,8.2,0.0,12.7
Emily TODD,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,7.0,4.5,8.2,0.0,12.7
Juliane TOESSEBRO,NOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,101.0,3.8,7.566,0.0,11.366
Juliane TOESSEBRO,NOR,w,2022-08-14,2022 Senior European Championships,qual,UB,71.0,3.8,7.4,0.0,11.2
Brynn TORRY,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,9.0,5.4,7.7,0.0,13.1
Aurelie TRAN,CAN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,32.0,5.2,7.933,0.0,13.133
Aurelie TRAN,CAN,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,23.0,5.2,7.15,0.0,12.35
Aurelie TRAN,CAN,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,12.0,5.1,6.666,0.0,11.766
