Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Barbora MOKOSOVA,SVK,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,BB,5.0,4.4,7.933,0.0,12.333
Barbora MOKOSOVA,SVK,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,8.0,4.0,8.1,0.0,12.1
Barbora MOKOSOVA,SVK,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,2.0,4.8,8.167,0.0,12.967
Barbora MOKOSOVA,SVK,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,1.0,5.2,8.1,0.0,13.3
Barbora MOKOSOVA,SVK,w,2023-05-28,2023 Varna World Challenge Cup,final,BB,7.0,3.9,6.9,0.0,10.8
Barbora MOKOSOVA,SVK,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,8.0,4.4,7.866,0.0,12.266
Barbora MOKOSOVA,SVK,w,2023-05-28,2023 Varna World Challenge Cup,final,UB,3.0,5.1,7.766,0.0,12.866
Barbora MOKOSOVA,SVK,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,4.0,5.1,7.866,0.0,12.966
Avery MOLL,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,BB,23.0,5.0,6.6,0.0,11.6
Avery MOLL,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,FX,15.0,4.8,7.65,0.0,12.45
Avery MOLL,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,23.0,5.4,6.85,0.0,12.25
Kate MOLLOY,IRL,w,2022-08-14,2022 Senior European Championships,qual,BB,108.0,4.6,4.866,0.0,9.466
Kate MOLLOY,IRL,w,2022-08-14,2022 Senior European Championships,qual,UB,97.0,2.9,7.233,0.0,10.133
Kate MOLLOY,IRL,w,2022-08-14,2022 Senior European Championships,qual,VT1,102.0,3.2,8.4,0.0,11.6
Kate MOLLOY,IRL,w,2023-04-16,2023 Senior European Championships,qual,BB,54.0,4.5,6.7,0.0,11.2
Kate MOLLOY,IRL,w,2023-04-16,2023 Senior European Championships,qual,FX,105.0,3.9,6.8,0.0,10.7
Kate MOLLOY,IRL,w,2023-04-16,2023 Senior European Championships,qual,UB,97.0,4.4,5.866,0.0,10.266
Kate MOLLOY,IRL,w,2023-04-16,2023 Senior European Championships,qual,VT1,74.0,4.2,8.4,0.0,12.6
Malla MONTELL,FIN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,FX,16.0,4.3,6.15,0.3,10.15
Malla MONTELL,FIN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,10.0,4.6,7.7,0.0,12.3
Malla MONTELL,FIN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,VT1,10.0,4.2,8.45,0.0,12.65
Malla MONTELL,FIN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,VT2,10.0,3.4,7.45,0.0,10.85
Malla MONTELL,FIN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,117.0,4.6,6.9,0.0,11.5
Malla MONTELL,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,18.0,4.0,6.567,0.0,10.567
Malla MONTELL,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,FX,13.0,4.4,7.4,0.0,11.8
Malla MONTELL,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,final,UB,4.0,4.6,7.3,0.0,11.9
Malla MONTELL,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT1,11.0,3.6,8.7,0.0,12.3
Malla MONTELL,FIN,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,VT2,11.0,3.4,8.667,0.0,12.067
Malla Alexandra MONTELL,FIN,w,2023-08-05,2023 FISU World University Games,qual,BB,36.0,4.1,6.0,0.0,10.1
Malla Alexandra MONTELL,FIN,w,2023-08-05,2023 FISU World University Games,qual,FX,23.0,4.1,7.533,0.0,11.633
Malla Alexandra MONTELL,FIN,w,2023-08-05,2023 FISU World University Games,qual,UB,29.0,4.3,6.433,0.0,10.733
Malla Alexandra MONTELL,FIN,w,2023-08-05,2023 FISU World University Games,qual,VT1,28.0,3.6,8.6,0.0,12.2
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,48.0,4.3,5.6,0.0,9.9
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,19.0,4.7,7.35,0.1,11.95
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,16.0,4.5,7.3,0.0,11.8
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,8.0,4.2,8.65,0.0,12.85
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,8.0,4.2,8.95,0.0,13.15
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,8.0,3.6,8.45,0.0,12.05
Mercedes Mary MOORE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,8.0,3.8,8.6,0.0,12.4
Emily MOORHEAD,IRL,w,2022-08-14,2022 Senior European Championships,qual,FX,99.0,4.2,6.7,0.0,10.9
Emily MOORHEAD,IRL,w,2022-08-14,2022 Senior European Championships,qual,UB,112.0,2.1,6.166,0.0,8.266
Franciny MORALES,CRC,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,139.0,4.6,5.266,0.3,9.566
Franciny MORALES,CRC,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,135.0,4.5,6.266,0.0,10.766
Franciny MORALES,CRC,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,136.0,4.3,5.6,0.0,9.9
Franciny MORALES,CRC,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,128.0,5.0,7.333,0.3,12.033
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,12.0,4.6,6.45,0.0,11.05
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,11.0,4.6,6.95,0.0,11.55
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,FX,16.0,4.2,6.7,0.0,10.9
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,19.0,4.1,7.45,0.0,11.55
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,17.0,4.0,5.55,0.0,9.55
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,17.0,4.1,7.35,0.0,11.45
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,10.0,4.2,8.35,0.0,12.55
Franciny MORALES,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,8.0,4.2,8.65,0.0,12.85
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,BB,22.0,4.5,5.9,0.0,10.4
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,BB,37.0,4.5,5.833,0.0,10.333
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,FX,24.0,4.5,6.633,0.0,11.133
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,FX,28.0,4.6,7.0,0.0,11.6
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,17.0,4.5,6.466,0.0,10.966
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,43.0,4.5,6.233,0.0,10.733
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,19.0,4.2,8.366,0.0,12.566
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT1,10.0,4.2,8.466,0.0,12.666
Franciny MORALES,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,VT2,10.0,3.8,7.3,0.0,11.1
Celeste MORDENTI,LUX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,90.0,4.7,6.5,0.0,11.2
Celeste MORDENTI,LUX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,77.0,4.8,7.466,0.0,12.266
Celeste MORDENTI,LUX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,85.0,4.2,7.8,0.0,12.0
Celeste MORDENTI,LUX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,122.0,4.2,7.9,0.0,12.1
Celeste MORDENTI,LUX,w,2022-08-14,2022 Senior European Championships,qual,BB,98.0,4.5,5.733,0.1,10.133
Celeste MORDENTI,LUX,w,2022-08-14,2022 Senior European Championships,qual,FX,102.0,4.6,6.166,0.0,10.766
Celeste MORDENTI,LUX,w,2022-08-14,2022 Senior European Championships,qual,UB,84.0,4.2,6.5,0.0,10.7
Celeste MORDENTI,LUX,w,2022-08-14,2022 Senior European Championships,qual,VT1,70.0,4.2,8.433,0.3,12.333
Celeste MORDENTI,LUX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,66.0,4.9,7.3,0.0,12.2
Celeste MORDENTI,LUX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,67.0,4.8,7.666,0.0,12.466
Celeste MORDENTI,LUX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,96.0,4.9,6.933,0.0,11.833
Celeste MORDENTI,LUX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,108.0,4.2,8.633,0.0,12.833
Celeste MORDENTI,LUX,w,2023-06-11,2023 Osijek World Challenge Cup,qual,BB,16.0,4.8,6.7,0.0,11.5
Celeste MORDENTI,LUX,w,2023-06-11,2023 Osijek World Challenge Cup,qual,FX,13.0,4.5,7.566,0.0,12.066
Celeste MORDENTI,LUX,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,7.0,4.5,8.0,0.0,12.5
Celeste MORDENTI,LUX,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,7.0,4.5,7.9,0.0,12.4
Celeste MORDENTI,LUX,w,2023-04-16,2023 Senior European Championships,qual,BB,62.0,5.1,5.933,0.0,11.033
Celeste MORDENTI,LUX,w,2023-04-16,2023 Senior European Championships,qual,FX,98.0,4.3,6.766,0.1,10.966
Celeste MORDENTI,LUX,w,2023-04-16,2023 Senior European Championships,qual,UB,89.0,4.5,6.166,0.0,10.666
Celeste MORDENTI,LUX,w,2023-04-16,2023 Senior European Championships,qual,VT1,75.0,4.2,8.666,0.3,12.566
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,BB,20.0,5.1,7.5,0.0,12.6
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,63.0,5.0,7.266,0.0,12.266
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,FX,21.0,5.7,6.533,0.0,12.233
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,27.0,5.8,7.233,0.0,13.033
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,17.0,5.5,7.466,0.0,12.966
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,72.0,5.3,7.166,0.0,12.466
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,VT,7.0,5.4,8.666,0.1,13.966
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,VT1,4.0,5.4,8.9,0.0,14.3
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,5.0,5.4,9.166,0.0,14.566
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,VT2,4.0,5.2,8.833,0.0,14.033
Alexa MORENO,MEX,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,5.0,5.2,8.833,0.3,13.733
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,15.0,4.7,6.3,0.1,10.9
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,BB,3.0,4.7,6.95,0.1,11.55
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,2.0,5.1,7.15,0.1,12.15
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,FX,3.0,5.3,7.35,0.0,12.65
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,FX,1.0,5.3,8.25,0.0,13.55
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,1.0,5.3,8.05,0.0,13.35
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,2.0,5.5,7.15,0.0,12.65
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,11.0,5.5,7.0,0.3,12.2
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,2.0,5.4,8.15,0.1,13.45
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,VT1,1.0,5.4,8.65,0.0,14.05
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,1.0,5.4,8.95,0.0,14.35
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,1.0,5.4,8.95,0.0,14.35
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,final,VT2,1.0,4.4,8.85,0.0,13.25
Alexa MORENO,MEX,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT2,1.0,4.4,8.85,0.0,13.25
Alexa MORENO,MEX,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,23.0,5.4,6.233,0.0,11.633
Kaylen MORGAN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,10.0,4.9,7.8,0.0,12.7
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,BB,6.0,5.0,7.55,0.0,12.55
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,3.0,5.0,7.9,0.0,12.9
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,44.0,4.5,6.6,0.1,11.0
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,17.0,3.6,8.1,0.0,11.7
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,10.0,4.2,8.9,0.0,13.1
Mali MORGAN,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,10.0,3.2,8.5,0.1,11.6
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,13.0,5.1,6.85,0.0,11.95
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,FX,6.0,4.3,7.95,0.0,12.25
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,6.0,4.7,8.2,0.0,12.9
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,15.0,4.4,7.5,0.0,11.9
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,VT1,6.0,4.2,8.95,0.0,13.15
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,5.0,4.2,9.0,0.0,13.2
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,VT2,6.0,3.8,8.7,0.0,12.5
Mali MORGAN,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT2,5.0,3.8,8.7,0.0,12.5
Mali MORGAN,WAL,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,11.0,3.2,8.5,0.1,11.6
Aoka MORI,JPN,w,2023-03-12,2023 Baku World Cup,qual,BB,12.0,5.1,7.533,0.0,12.633
Aoka MORI,JPN,w,2023-03-12,2023 Baku World Cup,qual,UB,9.0,5.6,7.3,0.0,12.9
Liliana MORING,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,31.0,4.1,6.7,0.0,10.8
Liliana MORING,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,54.0,3.6,6.8,0.0,10.4
Liliana MORING,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,55.0,3.2,8.5,0.0,11.7
Paige MORONEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,24.0,4.3,6.9,0.0,11.2
Paige MORONEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,17.0,4.4,7.6,0.0,12.0
Paige MORONEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,37.0,4.2,6.4,0.0,10.6
Paige MORONEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,57.0,3.2,8.4,0.0,11.6
Sasiwimon MUEANGPHUAN,THA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,87.0,4.5,6.766,0.0,11.266
Sasiwimon MUEANGPHUAN,THA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,97.0,4.8,7.233,0.0,12.033
Sasiwimon MUEANGPHUAN,THA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,132.0,3.9,6.3,0.0,10.2
Sasiwimon MUEANGPHUAN,THA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,143.0,3.8,7.7,0.1,11.4
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,BB,29.0,4.7,6.266,0.0,10.966
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,BB,13.0,4.7,6.433,0.0,11.133
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,FX,14.0,4.7,7.766,0.0,12.466
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,FX,7.0,4.8,7.733,0.0,12.533
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,31.0,4.0,5.266,0.3,8.966
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,UB,14.0,4.0,5.7,0.0,9.7
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,VT,10.0,3.8,8.566,0.0,12.366
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,VT1,18.0,3.4,8.466,0.0,11.866
Sasiwimon MUEANGPHUAN,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,VT2,18.0,3.8,8.066,0.1,11.766
Elle MUELLER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,15.0,5.4,7.05,0.1,12.35
Elle MUELLER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,10.0,5.0,7.75,0.0,12.75
Elle MUELLER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,3.0,5.4,8.05,0.0,13.45
Elle MUELLER,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,BB,29.0,5.0,5.65,0.1,10.55
Elle MUELLER,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,11.0,5.8,7.5,0.0,13.3
Elle MUELLER,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,9.0,5.4,6.8,0.0,12.2
Elle MUELLER,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,8.0,5.0,8.0,0.0,13.0
Elle MUELLER,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,6.0,5.8,7.6,0.0,13.4
Ella MURPHY,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,BB,28.0,5.0,5.8,0.0,10.8
Ella MURPHY,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,FX,17.0,4.9,7.6,0.1,12.4
Ella MURPHY,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,22.0,5.0,7.4,0.0,12.4
Alissa MÖRZ,AUT,w,2022-03-29,2022 Varna World Challenge Cup,qual,BB,26.0,4.3,5.85,0.1,10.05
Alissa MÖRZ,AUT,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,20.0,4.6,5.75,0.0,10.35
Janoah MÜLLER,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,36.0,4.7,6.8,0.1,11.4
Janoah MÜLLER,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,FX,36.0,4.9,6.2,0.0,11.1
Janoah MÜLLER,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,37.0,4.4,6.75,0.0,11.15
Janoah MÜLLER,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,VT1,12.0,4.2,8.95,0.0,13.15
Garcelle NAPIER,RSA,w,2022-03-29,2022 Varna World Challenge Cup,qual,FX,17.0,4.8,7.3,0.3,11.8
Garcelle NAPIER,RSA,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT1,12.0,4.2,8.8,0.0,13.0
Garcelle NAPIER,RSA,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT2,12.0,3.4,8.65,0.0,12.05
Garcelle NAPIER,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,89.0,5.0,7.166,0.0,12.166
Garcelle NAPIER,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,120.0,4.6,6.866,0.0,11.466
Garcelle NAPIER,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,68.0,4.2,8.9,0.0,13.1
Garcelle NAPIER,RSA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,FX,12.0,5.1,7.033,0.0,12.133
Garcelle NAPIER,RSA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,22.0,4.4,6.533,0.0,10.933
Garcelle NAPIER,RSA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT1,11.0,4.2,8.466,0.3,12.366
Garcelle NAPIER,RSA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,VT2,11.0,3.8,8.5,0.0,12.3
Garcelle NAPIER,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,24.0,5.0,6.55,0.0,11.55
Garcelle NAPIER,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,23.0,4.4,7.1,0.0,11.5
Garcelle NAPIER,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,9.0,3.4,8.6,0.0,12.0
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,18.0,4.3,5.95,0.0,10.25
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,22.0,4.1,7.25,0.0,11.35
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,17.0,4.3,5.5,0.0,9.8
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,31.0,4.4,6.35,0.1,10.65
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,18.0,4.0,6.0,0.0,10.0
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,15.0,4.5,7.45,0.0,11.95
Ruthuja NATARAJ,IND,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,7.0,4.2,8.75,0.0,12.95
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,113.0,4.7,5.966,0.0,10.666
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,125.0,4.4,7.1,0.0,11.5
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,103.0,4.3,7.0,0.0,11.3
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,97.0,4.2,8.366,0.0,12.566
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,27.0,4.2,8.366,0.0,12.566
Nadine Joy NATHAN,SGP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT2,27.0,3.6,8.533,0.0,12.133
Nadine Joy NATHAN,SGP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,147.0,4.3,6.0,0.0,10.3
Nadine Joy NATHAN,SGP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,139.0,4.0,7.0,0.0,11.0
Nadine Joy NATHAN,SGP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,119.0,4.4,7.066,0.0,11.466
Nadine Joy NATHAN,SGP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,91.0,4.2,8.766,0.0,12.966
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,9.0,4.7,6.9,0.0,11.6
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,32.0,4.7,5.15,0.1,9.75
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,14.0,4.5,6.9,0.0,11.4
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,25.0,4.5,6.95,0.0,11.45
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,10.0,4.4,7.65,0.0,12.05
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,29.0,4.3,6.4,0.0,10.7
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,9.0,4.2,8.65,0.0,12.85
Nadine Joy NATHAN,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,10.0,3.6,8.65,0.1,12.15
Nadine Joy NATHAN,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,BB,9.0,5.0,7.6,0.0,12.6
Nadine Joy NATHAN,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,FX,32.0,4.0,6.533,0.1,10.433
Nadine Joy NATHAN,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,15.0,4.3,7.433,0.0,11.733
Nadine Joy NATHAN,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,VT1,11.0,4.2,8.5,0.0,12.7
