"","season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
"5223",3,"Aug",222,"12",0,3,1,"clear",0.82,0.7273,0.38,0.2985,74,166,240
"5224",3,"Aug",222,"13",0,3,1,"clear",0.82,0.7273,0.38,0.2836,41,150,191
"5225",3,"Aug",222,"14",0,3,1,"clear",0.84,0.7273,0.34,0.3284,62,116,178
"5226",3,"Aug",222,"15",0,3,1,"clear",0.86,0.7424,0.3,0.3284,53,141,194
"5227",3,"Aug",222,"16",0,3,1,"clear",0.86,0.7424,0.26,0.2985,76,206,282
"5228",3,"Aug",222,"17",0,3,1,"clear",0.84,0.7121,0.26,0.2985,71,513,584
"5229",3,"Aug",222,"18",0,3,1,"clear",0.82,0.7121,0.28,0.2985,70,489,559
"5230",3,"Aug",222,"19",0,3,1,"clear",0.8,0.697,0.26,0.2537,79,334,413
"5231",3,"Aug",222,"20",0,3,1,"clear",0.76,0.6667,0.31,0.1343,59,253,312
"5232",3,"Aug",222,"21",0,3,1,"clear",0.76,0.6667,0.33,0.1045,47,162,209
"5233",3,"Aug",222,"22",0,3,1,"clear",0.74,0.6515,0.37,0,17,122,139
"5234",3,"Aug",222,"23",0,3,1,"clear",0.74,0.6515,0.37,0.0896,14,94,108
"5235",3,"Aug",223,"0",0,4,1,"clear",0.7,0.6364,0.45,0.1045,6,40,46
"5236",3,"Aug",223,"1",0,4,1,"clear",0.7,0.6364,0.45,0.1343,9,17,26
"5237",3,"Aug",223,"2",0,4,1,"clear",0.66,0.6212,0.54,0.1343,3,8,11
"5238",3,"Aug",223,"3",0,4,1,"clear",0.64,0.6212,0.57,0.1343,2,7,9
"5239",3,"Aug",223,"4",0,4,1,"clear",0.64,0.6212,0.57,0.1642,1,4,5
"5240",3,"Aug",223,"5",0,4,1,"clear",0.64,0.6212,0.61,0.194,2,23,25
"5241",3,"Aug",223,"6",0,4,1,"clear",0.62,0.6061,0.65,0.1642,5,101,106
"5242",3,"Aug",223,"7",0,4,1,"clear",0.66,0.6212,0.54,0.1343,15,292,307
"5243",3,"Aug",223,"8",0,4,1,"clear",0.7,0.6364,0.45,0.1642,29,361,390
"5244",3,"Aug",223,"9",0,4,1,"clear",0.72,0.6515,0.39,0.2239,31,166,197
"5245",3,"Aug",223,"10",0,4,1,"clear",0.74,0.6515,0.37,0.2537,36,96,132
"5246",3,"Aug",223,"11",0,4,1,"clear",0.76,0.6667,0.35,0.2537,59,128,187
"5247",3,"Aug",223,"12",0,4,1,"clear",0.78,0.6818,0.31,0.2537,50,164,214
"5248",3,"Aug",223,"13",0,4,1,"clear",0.76,0.6667,0.31,0.2239,51,166,217
"5249",3,"Aug",223,"14",0,4,1,"clear",0.8,0.697,0.29,0,39,103,142
"5250",3,"Aug",223,"15",0,4,1,"clear",0.8,0.697,0.29,0.2985,52,126,178
"5251",3,"Aug",223,"16",0,4,1,"clear",0.8,0.697,0.27,0.194,57,241,298
"5252",3,"Aug",223,"17",0,4,1,"clear",0.8,0.697,0.29,0.2537,96,486,582
"5253",3,"Aug",223,"18",0,4,1,"clear",0.78,0.6818,0.29,0.0896,74,497,571
"5254",3,"Aug",223,"19",0,4,1,"clear",0.74,0.6515,0.35,0.194,48,323,371
"5255",3,"Aug",223,"20",0,4,1,"clear",0.72,0.6515,0.37,0.1343,56,232,288
"5256",3,"Aug",223,"21",0,4,1,"clear",0.7,0.6515,0.48,0.0896,35,171,206
"5257",3,"Aug",223,"22",0,4,1,"clear",0.7,0.6515,0.48,0,34,123,157
"5258",3,"Aug",223,"23",0,4,1,"clear",0.66,0.6212,0.5,0.1642,22,105,127
"5259",3,"Aug",224,"0",0,5,1,"clear",0.64,0.6212,0.53,0.1642,12,53,65
"5260",3,"Aug",224,"1",0,5,1,"clear",0.64,0.6212,0.53,0.1343,4,19,23
"5261",3,"Aug",224,"2",0,5,1,"clear",0.62,0.6212,0.57,0.194,0,15,15
"5262",3,"Aug",224,"3",0,5,1,"clear",0.62,0.6212,0.53,0.1642,0,9,9
"5263",3,"Aug",224,"4",0,5,1,"clear",0.62,0.6212,0.53,0.1343,0,5,5
"5264",3,"Aug",224,"5",0,5,1,"clear",0.6,0.6212,0.56,0.1343,2,24,26
"5265",3,"Aug",224,"6",0,5,1,"clear",0.62,0.6212,0.5,0.1343,3,73,76
"5266",3,"Aug",224,"7",0,5,1,"clear",0.64,0.6212,0.44,0.1642,17,247,264
"5267",3,"Aug",224,"8",0,5,1,"clear",0.68,0.6364,0.39,0.2239,29,397,426
"5268",3,"Aug",224,"9",0,5,1,"clear",0.72,0.6515,0.34,0.1343,27,178,205
"5269",3,"Aug",224,"10",0,5,1,"clear",0.74,0.6515,0.33,0.1045,44,86,130
"5270",3,"Aug",224,"11",0,5,1,"clear",0.76,0.6667,0.29,0,48,108,156
"5271",3,"Aug",224,"12",0,5,1,"clear",0.8,0.697,0.27,0,55,167,222
"5272",3,"Aug",224,"13",0,5,1,"clear",0.78,0.6818,0.29,0.0896,74,179,253
"5273",3,"Aug",224,"14",0,5,1,"clear",0.8,0.697,0.29,0.194,51,135,186
"5274",3,"Aug",224,"15",0,5,1,"clear",0.8,0.697,0.29,0.1642,59,190,249
"5275",3,"Aug",224,"16",0,5,1,"clear",0.82,0.7121,0.28,0,68,266,334
"5276",3,"Aug",224,"17",0,5,1,"clear",0.82,0.7121,0.26,0,93,423,516
"5277",3,"Aug",224,"18",0,5,1,"clear",0.76,0.6818,0.4,0.2985,89,376,465
"5278",3,"Aug",224,"19",0,5,1,"clear",0.74,0.6667,0.42,0.2239,101,284,385
"5279",3,"Aug",224,"20",0,5,1,"clear",0.72,0.6515,0.42,0.2239,77,210,287
"5280",3,"Aug",224,"21",0,5,1,"clear",0.7,0.6515,0.48,0.1343,73,153,226
"5281",3,"Aug",224,"22",0,5,1,"clear",0.68,0.6364,0.51,0,74,157,231
"5282",3,"Aug",224,"23",0,5,1,"clear",0.68,0.6364,0.51,0,51,100,151
"5283",3,"Aug",225,"0",0,6,0,"clear",0.68,0.6364,0.51,0.1045,15,69,84
"5284",3,"Aug",225,"1",0,6,0,"cloudy/misty",0.68,0.6364,0.57,0.0896,13,64,77
"5285",3,"Aug",225,"2",0,6,0,"clear",0.68,0.6364,0.57,0,16,58,74
"5286",3,"Aug",225,"3",0,6,0,"clear",0.66,0.6212,0.65,0.1343,9,18,27
"5287",3,"Aug",225,"4",0,6,0,"cloudy/misty",0.64,0.6061,0.73,0.1343,5,5,10
"5288",3,"Aug",225,"5",0,6,0,"clear",0.64,0.6061,0.73,0.1045,3,15,18
"5289",3,"Aug",225,"6",0,6,0,"clear",0.64,0.6061,0.73,0.0896,3,19,22
"5290",3,"Aug",225,"7",0,6,0,"cloudy/misty",0.66,0.6212,0.74,0.194,10,34,44
"5291",3,"Aug",225,"8",0,6,0,"cloudy/misty",0.7,0.6515,0.65,0.1642,28,90,118
"5292",3,"Aug",225,"9",0,6,0,"cloudy/misty",0.7,0.6667,0.74,0.1642,70,138,208
"5293",3,"Aug",225,"10",0,6,0,"cloudy/misty",0.72,0.697,0.74,0.2239,97,163,260
"5294",3,"Aug",225,"11",0,6,0,"cloudy/misty",0.74,0.697,0.7,0.194,122,192,314
"5295",3,"Aug",225,"12",0,6,0,"cloudy/misty",0.66,0.5909,0.89,0.1642,175,246,421
"5296",3,"Aug",225,"13",0,6,0,"cloudy/misty",0.74,0.7121,0.74,0.3284,61,92,153
"5297",3,"Aug",225,"14",0,6,0,"clear",0.74,0.697,0.7,0.2537,113,146,259
"5298",3,"Aug",225,"15",0,6,0,"light rain/snow",0.68,0.6364,0.79,0.3582,150,208,358
"5299",3,"Aug",225,"16",0,6,0,"cloudy/misty",0.7,0.6667,0.74,0.2836,148,133,281
"5300",3,"Aug",225,"17",0,6,0,"cloudy/misty",0.72,0.697,0.74,0.2537,97,172,269
"5301",3,"Aug",225,"18",0,6,0,"clear",0.7,0.6667,0.74,0.2239,123,169,292
"5302",3,"Aug",225,"19",0,6,0,"cloudy/misty",0.68,0.6364,0.79,0.2836,67,170,237
"5303",3,"Aug",225,"20",0,6,0,"cloudy/misty",0.68,0.6364,0.83,0.2239,78,105,183
"5304",3,"Aug",225,"21",0,6,0,"cloudy/misty",0.68,0.6364,0.83,0.3881,40,127,167
"5305",3,"Aug",225,"22",0,6,0,"cloudy/misty",0.68,0.6364,0.83,0.3881,36,118,154
"5306",3,"Aug",225,"23",0,6,0,"cloudy/misty",0.66,0.6061,0.83,0.3284,25,95,120
"5307",3,"Aug",226,"0",0,0,0,"light rain/snow",0.66,0.6061,0.83,0.2985,19,71,90
"5308",3,"Aug",226,"1",0,0,0,"light rain/snow",0.64,0.5758,0.89,0.2239,16,57,73
"5309",3,"Aug",226,"2",0,0,0,"light rain/snow",0.64,0.5758,0.89,0.2239,13,49,62
"5310",3,"Aug",226,"3",0,0,0,"cloudy/misty",0.64,0.5606,0.94,0.2537,5,22,27
"5311",3,"Aug",226,"4",0,0,0,"light rain/snow",0.64,0.5606,0.94,0.194,1,2,3
"5312",3,"Aug",226,"5",0,0,0,"cloudy/misty",0.64,0.5606,0.94,0.1642,1,9,10
"5313",3,"Aug",226,"6",0,0,0,"cloudy/misty",0.64,0.5606,0.94,0.1045,2,4,6
"5314",3,"Aug",226,"7",0,0,0,"cloudy/misty",0.66,0.5909,0.89,0.194,4,20,24
"5315",3,"Aug",226,"8",0,0,0,"cloudy/misty",0.66,0.5909,0.89,0.2836,20,21,41
"5316",3,"Aug",226,"9",0,0,0,"light rain/snow",0.66,0.5909,0.89,0.2836,27,76,103
"5317",3,"Aug",226,"10",0,0,0,"clear",0.7,0.6667,0.79,0.2239,67,116,183
"5318",3,"Aug",226,"11",0,0,0,"clear",0.7,0.6667,0.79,0.194,81,117,198
"5319",3,"Aug",226,"12",0,0,0,"cloudy/misty",0.7,0.6667,0.79,0.2239,98,183,281
"5320",3,"Aug",226,"13",0,0,0,"clear",0.72,0.697,0.74,0.2537,144,233,377
"5321",3,"Aug",226,"14",0,0,0,"clear",0.74,0.697,0.7,0.194,126,244,370
"5322",3,"Aug",226,"15",0,0,0,"clear",0.74,0.697,0.66,0.194,128,203,331
"5323",3,"Aug",226,"16",0,0,0,"clear",0.74,0.697,0.66,0.1642,116,176,292
"5324",3,"Aug",226,"17",0,0,0,"clear",0.76,0.7121,0.62,0.1343,133,196,329
"5325",3,"Aug",226,"18",0,0,0,"clear",0.74,0.697,0.66,0.1642,125,222,347
"5326",3,"Aug",226,"19",0,0,0,"clear",0.72,0.697,0.74,0.2239,75,184,259
"5327",3,"Aug",226,"20",0,0,0,"clear",0.7,0.6667,0.84,0.1642,67,126,193
"5328",3,"Aug",226,"21",0,0,0,"light rain/snow",0.6,0.5455,0.88,0.4925,51,104,155
"5329",3,"Aug",226,"22",0,0,0,"light rain/snow",0.6,0.5455,0.88,0.4925,14,25,39
"5330",3,"Aug",226,"23",0,0,0,"light rain/snow",0.6,0.5606,0.83,0,5,22,27
"5331",3,"Aug",227,"0",0,1,1,"light rain/snow",0.6,0.5455,0.88,0.0896,7,18,25
"5332",3,"Aug",227,"1",0,1,1,"cloudy/misty",0.6,0.5455,0.88,0.1343,1,9,10
"5333",3,"Aug",227,"2",0,1,1,"cloudy/misty",0.6,0.5606,0.83,0,0,3,3
"5334",3,"Aug",227,"3",0,1,1,"clear",0.6,0.5606,0.83,0.194,1,6,7
"5335",3,"Aug",227,"4",0,1,1,"clear",0.6,0.5606,0.83,0.1343,1,4,5
"5336",3,"Aug",227,"5",0,1,1,"cloudy/misty",0.6,0.5455,0.88,0.194,3,14,17
"5337",3,"Aug",227,"6",0,1,1,"clear",0.6,0.5455,0.88,0.2537,3,87,90
"5338",3,"Aug",227,"7",0,1,1,"clear",0.6,0.5455,0.88,0.2537,10,248,258
"5339",3,"Aug",227,"8",0,1,1,"clear",0.64,0.5909,0.78,0.3284,29,326,355
"5340",3,"Aug",227,"9",0,1,1,"clear",0.64,0.5909,0.78,0.3284,52,170,222
"5341",3,"Aug",227,"10",0,1,1,"clear",0.68,0.6364,0.69,0.2836,54,87,141
"5342",3,"Aug",227,"11",0,1,1,"cloudy/misty",0.72,0.6818,0.62,0.2537,41,112,153
"5343",3,"Aug",227,"12",0,1,1,"clear",0.74,0.6818,0.58,0.2836,62,116,178
"5344",3,"Aug",227,"13",0,1,1,"clear",0.78,0.7121,0.52,0.2836,53,140,193
"5345",3,"Aug",227,"14",0,1,1,"clear",0.74,0.6818,0.55,0.0896,56,95,151
"5346",3,"Aug",227,"15",0,1,1,"light rain/snow",0.74,0.6818,0.55,0.2985,49,133,182
"5347",3,"Aug",227,"16",0,1,1,"clear",0.74,0.6818,0.55,0.3284,58,225,283
"5348",3,"Aug",227,"17",0,1,1,"clear",0.74,0.6667,0.51,0.2836,59,471,530
"5349",3,"Aug",227,"18",0,1,1,"clear",0.7,0.6515,0.65,0.194,70,413,483
"5350",3,"Aug",227,"19",0,1,1,"clear",0.7,0.6515,0.65,0,54,343,397
"5351",3,"Aug",227,"20",0,1,1,"clear",0.66,0.6212,0.74,0.1343,45,240,285
"5352",3,"Aug",227,"21",0,1,1,"clear",0.66,0.6212,0.65,0.194,34,150,184
"5353",3,"Aug",227,"22",0,1,1,"clear",0.66,0.6212,0.69,0.2537,22,76,98
"5354",3,"Aug",227,"23",0,1,1,"clear",0.64,0.6061,0.69,0.2239,11,77,88
"5355",3,"Aug",228,"0",0,2,1,"clear",0.64,0.6061,0.69,0.1045,8,23,31
"5356",3,"Aug",228,"1",0,2,1,"clear",0.64,0.6061,0.69,0.1642,4,12,16
"5357",3,"Aug",228,"2",0,2,1,"clear",0.62,0.5909,0.73,0.2239,1,3,4
"5358",3,"Aug",228,"3",0,2,1,"clear",0.62,0.5909,0.73,0.2239,1,5,6
"5359",3,"Aug",228,"4",0,2,1,"clear",0.64,0.6061,0.69,0.2985,0,5,5
"5360",3,"Aug",228,"5",0,2,1,"clear",0.62,0.5909,0.73,0.2836,1,29,30
"5361",3,"Aug",228,"6",0,2,1,"clear",0.62,0.5909,0.73,0.3284,4,115,119
"5362",3,"Aug",228,"7",0,2,1,"clear",0.64,0.6061,0.69,0.2537,18,328,346
"5363",3,"Aug",228,"8",0,2,1,"clear",0.7,0.6515,0.58,0.4478,24,417,441
"5364",3,"Aug",228,"9",0,2,1,"clear",0.68,0.6364,0.61,0.2836,27,171,198
"5365",3,"Aug",228,"10",0,2,1,"clear",0.7,0.6515,0.58,0.3881,28,83,111
"5366",3,"Aug",228,"11",0,2,1,"clear",0.74,0.6667,0.51,0.2239,40,110,150
"5367",3,"Aug",228,"12",0,2,1,"clear",0.76,0.6818,0.48,0.3284,42,120,162
"5368",3,"Aug",228,"13",0,2,1,"clear",0.76,0.6818,0.48,0.2985,45,147,192
"5369",3,"Aug",228,"14",0,2,1,"clear",0.76,0.6818,0.45,0.4179,65,117,182
"5370",3,"Aug",228,"15",0,2,1,"clear",0.8,0.7121,0.41,0.2985,36,123,159
"5371",3,"Aug",228,"16",0,2,1,"clear",0.8,0.7121,0.41,0.2239,55,248,303
"5372",3,"Aug",228,"17",0,2,1,"clear",0.76,0.6818,0.45,0.3284,75,525,600
"5373",3,"Aug",228,"18",0,2,1,"clear",0.76,0.6818,0.45,0.2239,54,516,570
"5374",3,"Aug",228,"19",0,2,1,"clear",0.74,0.6667,0.48,0.194,56,320,376
"5375",3,"Aug",228,"20",0,2,1,"clear",0.74,0.6667,0.51,0,48,232,280
"5376",3,"Aug",228,"21",0,2,1,"clear",0.72,0.6667,0.54,0,38,177,215
"5377",3,"Aug",228,"22",0,2,1,"clear",0.7,0.6515,0.61,0,31,121,152
"5378",3,"Aug",228,"23",0,2,1,"clear",0.66,0.6212,0.65,0.1343,20,57,77
"5379",3,"Aug",229,"0",0,3,1,"clear",0.66,0.6212,0.69,0.0896,8,16,24
"5380",3,"Aug",229,"1",0,3,1,"clear",0.64,0.6061,0.73,0.1642,2,12,14
"5381",3,"Aug",229,"2",0,3,1,"clear",0.66,0.6212,0.69,0,0,6,6
"5382",3,"Aug",229,"3",0,3,1,"clear",0.64,0.5909,0.78,0,1,4,5
"5383",3,"Aug",229,"4",0,3,1,"clear",0.64,0.6061,0.73,0,0,5,5
"5384",3,"Aug",229,"5",0,3,1,"clear",0.64,0.6061,0.73,0,0,28,28
"5385",3,"Aug",229,"6",0,3,1,"clear",0.62,0.5909,0.78,0,4,101,105
"5386",3,"Aug",229,"7",0,3,1,"clear",0.66,0.6212,0.65,0.0896,12,296,308
"5387",3,"Aug",229,"8",0,3,1,"clear",0.7,0.6515,0.54,0.1642,35,452,487
"5388",3,"Aug",229,"9",0,3,1,"clear",0.74,0.6667,0.48,0.0896,31,178,209
"5389",3,"Aug",229,"10",0,3,1,"clear",0.76,0.6818,0.43,0.0896,27,91,118
"5390",3,"Aug",229,"11",0,3,1,"clear",0.78,0.697,0.43,0.1045,20,108,128
"5391",3,"Aug",229,"12",0,3,1,"clear",0.8,0.7273,0.43,0.2836,26,163,189
"5392",3,"Aug",229,"13",0,3,1,"clear",0.8,0.7121,0.41,0.194,38,138,176
"5393",3,"Aug",229,"14",0,3,1,"clear",0.82,0.7273,0.36,0.1642,54,138,192
"5394",3,"Aug",229,"15",0,3,1,"clear",0.8,0.7273,0.43,0.1343,42,117,159
"5395",3,"Aug",229,"16",0,3,1,"clear",0.82,0.7424,0.43,0.2239,62,238,300
"5396",3,"Aug",229,"17",0,3,1,"clear",0.8,0.7424,0.49,0.2239,46,506,552
"5397",3,"Aug",229,"18",0,3,1,"clear",0.76,0.697,0.55,0.2537,86,470,556
"5398",3,"Aug",229,"19",0,3,1,"clear",0.76,0.697,0.55,0.2239,50,297,347
"5399",3,"Aug",229,"20",0,3,1,"clear",0.74,0.6818,0.58,0.2537,37,243,280
"5400",3,"Aug",229,"21",0,3,1,"clear",0.72,0.6818,0.62,0.2239,38,192,230
"5401",3,"Aug",229,"22",0,3,1,"clear",0.7,0.6515,0.65,0.194,29,142,171
"5402",3,"Aug",229,"23",0,3,1,"clear",0.7,0.6515,0.65,0.2836,20,85,105
"5403",3,"Aug",230,"0",0,4,1,"clear",0.68,0.6364,0.65,0.1343,18,38,56
"5404",3,"Aug",230,"1",0,4,1,"cloudy/misty",0.66,0.6212,0.65,0.1642,13,11,24
"5405",3,"Aug",230,"2",0,4,1,"clear",0.66,0.6212,0.65,0.2239,2,4,6
"5406",3,"Aug",230,"3",0,4,1,"clear",0.66,0.6212,0.69,0.2836,0,6,6
"5407",3,"Aug",230,"4",0,4,1,"clear",0.64,0.6061,0.73,0.2239,0,9,9
"5408",3,"Aug",230,"5",0,4,1,"clear",0.64,0.5909,0.78,0.2836,0,27,27
"5409",3,"Aug",230,"6",0,4,1,"cloudy/misty",0.64,0.5909,0.78,0.2537,6,97,103
"5410",3,"Aug",230,"7",0,4,1,"clear",0.64,0.5909,0.78,0.2985,19,289,308
"5411",3,"Aug",230,"8",0,4,1,"clear",0.66,0.6212,0.74,0.2836,27,393,420
"5412",3,"Aug",230,"9",0,4,1,"clear",0.72,0.6818,0.66,0.2537,42,186,228
"5413",3,"Aug",230,"10",0,4,1,"clear",0.74,0.697,0.66,0.2537,37,92,129
"5414",3,"Aug",230,"11",0,4,1,"clear",0.76,0.7121,0.58,0.2537,44,97,141
"5415",3,"Aug",230,"12",0,4,1,"clear",0.8,0.7424,0.52,0.2836,34,139,173
"5416",3,"Aug",230,"13",0,4,1,"clear",0.8,0.7424,0.52,0.3582,33,154,187
"5417",3,"Aug",230,"14",0,4,1,"clear",0.82,0.7576,0.46,0.3284,67,115,182
"5418",3,"Aug",230,"15",0,4,1,"clear",0.8,0.7273,0.46,0.3582,56,118,174
"5419",3,"Aug",230,"16",0,4,1,"clear",0.8,0.7273,0.46,0.3582,49,196,245
"5420",3,"Aug",230,"17",0,4,1,"light rain/snow",0.8,0.7273,0.46,0.2985,44,365,409
"5421",3,"Aug",230,"18",0,4,1,"light rain/snow",0.76,0.697,0.55,0.2537,48,226,274
"5422",3,"Aug",230,"19",0,4,1,"clear",0.66,0.6061,0.83,0.1045,26,115,141
"5423",3,"Aug",230,"20",0,4,1,"clear",0.66,0.6061,0.83,0.1045,24,141,165
"5424",3,"Aug",230,"21",0,4,1,"cloudy/misty",0.68,0.6364,0.79,0,12,137,149
"5425",3,"Aug",230,"22",0,4,1,"cloudy/misty",0.7,0.6667,0.74,0.1045,18,117,135
"5426",3,"Aug",230,"23",0,4,1,"cloudy/misty",0.7,0.6667,0.74,0.1343,20,94,114
"5427",3,"Aug",231,"0",0,5,1,"light rain/snow",0.68,0.6364,0.69,0.194,9,53,62
"5428",3,"Aug",231,"1",0,5,1,"light rain/snow",0.64,0.5758,0.89,0,1,19,20
"5429",3,"Aug",231,"2",0,5,1,"light rain/snow",0.64,0.5758,0.83,0,0,8,8
"5430",3,"Aug",231,"3",0,5,1,"clear",0.64,0.5909,0.78,0,2,1,3
"5431",3,"Aug",231,"4",0,5,1,"clear",0.64,0.5758,0.83,0,1,7,8
"5432",3,"Aug",231,"5",0,5,1,"clear",0.64,0.5758,0.83,0,1,16,17
"5433",3,"Aug",231,"6",0,5,1,"clear",0.64,0.5758,0.83,0,2,91,93
"5434",3,"Aug",231,"7",0,5,1,"cloudy/misty",0.66,0.6061,0.83,0.0896,12,251,263
"5435",3,"Aug",231,"8",0,5,1,"cloudy/misty",0.66,0.6061,0.83,0,30,368,398
"5436",3,"Aug",231,"9",0,5,1,"clear",0.7,0.6515,0.65,0.1343,31,187,218
"5437",3,"Aug",231,"10",0,5,1,"clear",0.72,0.6818,0.62,0.0896,57,108,165
"5438",3,"Aug",231,"11",0,5,1,"cloudy/misty",0.72,0.6818,0.66,0.0896,45,120,165
"5439",3,"Aug",231,"12",0,5,1,"cloudy/misty",0.74,0.6818,0.62,0.0896,54,168,222
"5440",3,"Aug",231,"13",0,5,1,"cloudy/misty",0.76,0.7121,0.62,0.194,63,169,232
"5441",3,"Aug",231,"14",0,5,1,"clear",0.78,0.7273,0.55,0.194,78,142,220
"5442",3,"Aug",231,"15",0,5,1,"clear",0.8,0.7424,0.49,0.1045,66,156,222
"5443",3,"Aug",231,"16",0,5,1,"clear",0.8,0.7424,0.49,0,66,261,327
"5444",3,"Aug",231,"17",0,5,1,"clear",0.76,0.7121,0.58,0.5224,85,442,527
"5445",3,"Aug",231,"18",0,5,1,"clear",0.76,0.7121,0.58,0.5224,88,337,425
"5446",3,"Aug",231,"19",0,5,1,"light rain/snow",0.62,0.5909,0.73,0.4627,33,132,165
"5447",3,"Aug",231,"20",0,5,1,"light rain/snow",0.62,0.5758,0.83,0.2985,12,46,58
"5448",3,"Aug",231,"21",0,5,1,"clear",0.62,0.5758,0.83,0.1343,18,89,107
"5449",3,"Aug",231,"22",0,5,1,"clear",0.6,0.5455,0.88,0.1343,25,97,122
"5450",3,"Aug",231,"23",0,5,1,"cloudy/misty",0.6,0.5455,0.88,0.0896,18,88,106
"5451",3,"Aug",232,"0",0,6,0,"clear",0.6,0.5455,0.88,0,21,107,128
"5452",3,"Aug",232,"1",0,6,0,"clear",0.62,0.5758,0.83,0,12,35,47
"5453",3,"Aug",232,"2",0,6,0,"clear",0.62,0.5909,0.78,0,10,59,69
"5454",3,"Aug",232,"3",0,6,0,"clear",0.62,0.5909,0.78,0,9,42,51
"5455",3,"Aug",232,"4",0,6,0,"cloudy/misty",0.6,0.5455,0.88,0,1,6,7
"5456",3,"Aug",232,"5",0,6,0,"clear",0.6,0.5606,0.83,0,0,8,8
"5457",3,"Aug",232,"6",0,6,0,"cloudy/misty",0.6,0.5606,0.83,0.1343,6,18,24
"5458",3,"Aug",232,"7",0,6,0,"clear",0.62,0.5758,0.83,0,8,36,44
"5459",3,"Aug",232,"8",0,6,0,"clear",0.66,0.6212,0.69,0,27,106,133
"5460",3,"Aug",232,"9",0,6,0,"clear",0.7,0.6515,0.65,0,51,139,190
"5461",3,"Aug",232,"10",0,6,0,"clear",0.72,0.6818,0.62,0.1045,114,192,306
"5462",3,"Aug",232,"11",0,6,0,"clear",0.72,0.6667,0.58,0,115,223,338
"5463",3,"Aug",232,"12",0,6,0,"clear",0.74,0.6818,0.58,0.1343,156,253,409
"5464",3,"Aug",232,"13",0,6,0,"clear",0.76,0.697,0.55,0.1343,158,220,378
"5465",3,"Aug",232,"14",0,6,0,"clear",0.8,0.7424,0.49,0.194,147,228,375
"5466",3,"Aug",232,"15",0,6,0,"clear",0.8,0.7273,0.43,0.194,175,215,390
"5467",3,"Aug",232,"16",0,6,0,"clear",0.8,0.7273,0.46,0.194,151,222,373
"5468",3,"Aug",232,"17",0,6,0,"clear",0.8,0.7424,0.49,0.194,180,203,383
"5469",3,"Aug",232,"18",0,6,0,"clear",0.76,0.7121,0.58,0.2537,169,225,394
"5470",3,"Aug",232,"19",0,6,0,"clear",0.74,0.6818,0.62,0.194,109,182,291
"5471",3,"Aug",232,"20",0,6,0,"clear",0.74,0.6818,0.62,0.2239,78,170,248
"5472",3,"Aug",232,"21",0,6,0,"clear",0.72,0.6818,0.7,0.2239,81,144,225
"5473",3,"Aug",232,"22",0,6,0,"cloudy/misty",0.7,0.6667,0.74,0.194,77,146,223
"5474",3,"Aug",232,"23",0,6,0,"clear",0.7,0.6667,0.74,0.1343,59,98,157
"5475",3,"Aug",233,"0",0,0,0,"clear",0.7,0.6667,0.74,0.194,6,68,74
"5476",3,"Aug",233,"1",0,0,0,"clear",0.68,0.6364,0.79,0.2239,17,69,86
"5477",3,"Aug",233,"2",0,0,0,"clear",0.68,0.6364,0.79,0.194,13,51,64
"5478",3,"Aug",233,"3",0,0,0,"clear",0.66,0.6061,0.83,0.2239,25,26,51
"5479",3,"Aug",233,"4",0,0,0,"clear",0.68,0.6364,0.83,0.2239,1,5,6
"5480",3,"Aug",233,"5",0,0,0,"clear",0.66,0.5909,0.89,0.2985,0,8,8
"5481",3,"Aug",233,"6",0,0,0,"clear",0.66,0.5909,0.89,0.2836,4,10,14
"5482",3,"Aug",233,"7",0,0,0,"clear",0.68,0.6364,0.83,0.2985,12,19,31
"5483",3,"Aug",233,"8",0,0,0,"clear",0.7,0.6667,0.79,0.2239,30,62,92
"5484",3,"Aug",233,"9",0,0,0,"clear",0.72,0.697,0.74,0.2239,80,151,231
"5485",3,"Aug",233,"10",0,0,0,"clear",0.74,0.7121,0.74,0.2537,97,177,274
"5486",3,"Aug",233,"11",0,0,0,"clear",0.8,0.7879,0.63,0.2836,132,181,313
"5487",3,"Aug",233,"12",0,0,0,"clear",0.82,0.803,0.59,0.2836,135,239,374
"5488",3,"Aug",233,"13",0,0,0,"clear",0.8,0.7727,0.59,0.4179,94,216,310
"5489",3,"Aug",233,"14",0,0,0,"light rain/snow",0.7,0.6667,0.79,0.3881,78,157,235
"5490",3,"Aug",233,"15",0,0,0,"clear",0.7,0.6667,0.84,0.2836,17,51,68
"5491",3,"Aug",233,"16",0,0,0,"clear",0.72,0.697,0.79,0.1642,97,161,258
"5492",3,"Aug",233,"17",0,0,0,"clear",0.72,0.697,0.79,0.1343,91,179,270
"5493",3,"Aug",233,"18",0,0,0,"clear",0.72,0.697,0.79,0.2537,96,215,311
"5494",3,"Aug",233,"19",0,0,0,"clear",0.72,0.6818,0.7,0.2537,81,201,282
"5495",3,"Aug",233,"20",0,0,0,"clear",0.7,0.6667,0.79,0.2537,41,140,181
"5496",3,"Aug",233,"21",0,0,0,"clear",0.7,0.6667,0.79,0.2537,45,93,138
"5497",3,"Aug",233,"22",0,0,0,"cloudy/misty",0.7,0.6667,0.79,0.194,37,97,134
"5498",3,"Aug",233,"23",0,0,0,"clear",0.7,0.6667,0.74,0.1642,20,48,68
